DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.8,3.9,45.5,100%,45.9,-0.4
3 Pointers,0.3,0.9,33.3,23.8%,32.6,0.8
2 Pointers,1.5,3.0,49.4,76.2%,50.3,-0.9
Less Than 6 Ft,1.0,1.6,61.0,40.6%,59.3,1.7
Less Than 10 Ft,1.1,2.1,52.7,54.5%,54.1,-1.4
Greater Than 15 Ft,0.5,1.5,35.0,39.6%,36.5,-1.5
