,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - DET vs. SAS",L,35,10,5,12,41.7,0,4,0.0,0,0,0.0,0,4,4,3,1,0,1,1,-14,2017-02-10 00:00:00,SAS,HOME
1,"FEB 08, 2017 - DET vs. LAL",W,28,9,2,7,28.6,1,4,25.0,4,5,80.0,1,2,3,3,2,0,0,2,13,2017-02-08 00:00:00,LAL,HOME
2,"FEB 06, 2017 - DET vs. PHI",W,29,12,4,11,36.4,2,6,33.3,2,2,100.0,1,3,4,3,1,0,2,1,22,2017-02-06 00:00:00,PHI,HOME
3,"FEB 04, 2017 - DET @ IND",L,32,4,2,9,22.2,0,3,0.0,0,0,0.0,1,1,2,0,0,0,1,2,-28,2017-02-04 00:00:00,IND,AWAY
4,"FEB 03, 2017 - DET vs. MIN",W,37,2,1,7,14.3,0,2,0.0,0,0,0.0,2,3,5,5,1,1,1,3,0,2017-02-03 00:00:00,MIN,HOME
5,"FEB 01, 2017 - DET vs. NOP",W,39,38,12,18,66.7,8,11,72.7,6,8,75.0,0,4,4,1,4,0,2,2,11,2017-02-01 00:00:00,NOP,HOME
6,"JAN 30, 2017 - DET @ BOS",L,36,18,5,16,31.3,2,7,28.6,6,8,75.0,0,3,3,3,2,0,1,3,0,2017-01-30 00:00:00,BOS,AWAY
7,"JAN 28, 2017 - DET @ MIA",L,34,5,2,11,18.2,1,4,25.0,0,0,0.0,0,0,0,1,1,0,1,2,-3,2017-01-28 00:00:00,MIA,AWAY
8,"JAN 23, 2017 - DET vs. SAC",L,37,14,4,14,28.6,1,8,12.5,5,6,83.3,0,5,5,4,3,1,0,0,5,2017-01-23 00:00:00,SAC,HOME
9,"JAN 12, 2017 - DET @ GSW",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,1,0,1,2017-01-12 00:00:00,GSW,AWAY
10,"JAN 10, 2017 - DET @ SAC",L,40,21,6,12,50.0,6,8,75.0,3,3,100.0,1,4,5,2,1,0,2,2,0,2017-01-10 00:00:00,SAC,AWAY
11,"JAN 08, 2017 - DET @ POR",W,48,26,9,14,64.3,4,7,57.1,4,5,80.0,2,2,4,2,4,0,3,1,1,2017-01-08 00:00:00,POR,AWAY
12,"JAN 05, 2017 - DET vs. CHA",W,33,7,3,12,25.0,1,4,25.0,0,0,0.0,0,2,2,3,1,0,1,1,-4,2017-01-05 00:00:00,CHA,HOME
13,"JAN 03, 2017 - DET vs. IND",L,39,16,5,13,38.5,1,5,20.0,5,5,100.0,1,2,3,5,1,0,0,4,3,2017-01-03 00:00:00,IND,HOME
14,"JAN 01, 2017 - DET @ MIA",W,40,23,9,15,60.0,4,7,57.1,1,2,50.0,0,6,6,5,2,0,2,1,14,2017-01-01 00:00:00,MIA,AWAY
