,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - SAS @ DET",W,20,11,5,10,50.0,0,0,0.0,1,1,100.0,3,4,7,2,0,0,0,2,13,2017-02-10 00:00:00,DET,AWAY
1,"FEB 08, 2017 - SAS @ PHI",W,14,2,1,2,50.0,0,0,0.0,0,0,0.0,0,6,6,4,0,0,3,3,-1,2017-02-08 00:00:00,PHI,AWAY
2,"FEB 06, 2017 - SAS @ MEM",L,17,14,6,6,100.0,0,0,0.0,2,5,40.0,1,2,3,0,1,1,0,3,2,2017-02-06 00:00:00,MEM,AWAY
3,"FEB 04, 2017 - SAS vs. DEN",W,21,1,0,5,0.0,0,0,0.0,1,2,50.0,2,3,5,4,2,0,0,2,6,2017-02-04 00:00:00,DEN,HOME
4,"FEB 02, 2017 - SAS vs. PHI",W,17,12,4,7,57.1,0,0,0.0,4,6,66.7,3,6,9,1,2,2,3,1,4,2017-02-02 00:00:00,PHI,HOME
5,"JAN 31, 2017 - SAS vs. OKC",W,26,7,3,7,42.9,0,0,0.0,1,2,50.0,2,5,7,0,0,1,2,2,2,2017-01-31 00:00:00,OKC,HOME
6,"JAN 29, 2017 - SAS vs. DAL",L,26,14,7,9,77.8,0,0,0.0,0,0,0.0,1,2,3,4,0,0,0,2,-1,2017-01-29 00:00:00,DAL,HOME
7,"JAN 27, 2017 - SAS @ NOP",L,29,13,5,7,71.4,0,0,0.0,3,4,75.0,5,5,10,0,1,1,1,2,-4,2017-01-27 00:00:00,NOP,AWAY
8,"JAN 24, 2017 - SAS @ TOR",W,21,11,4,7,57.1,0,0,0.0,3,4,75.0,1,5,6,2,0,0,2,2,5,2017-01-24 00:00:00,TOR,AWAY
9,"JAN 23, 2017 - SAS @ BKN",W,25,15,7,13,53.8,0,0,0.0,1,2,50.0,4,3,7,2,1,0,1,2,26,2017-01-23 00:00:00,BKN,AWAY
10,"JAN 21, 2017 - SAS @ CLE",W,36,14,7,11,63.6,0,0,0.0,0,0,0.0,3,8,11,3,0,1,1,3,-8,2017-01-21 00:00:00,CLE,AWAY
