BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,4,4.5,2.3,0.8,2.0,37.5,0.3,0.5,50.0,0.5,0.5,100,0.0,0.8,0.8,0.3,0.3,0.0,0.0,0.3,0,0,-0.8
Home,2,4.5,2.0,0.5,2.5,20.0,0.0,0.5,0.0,1.0,1.0,100,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0,0,-1.5
Road,2,4.5,2.5,1.0,1.5,66.7,0.5,0.5,100,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0,0,0.0
Wins,1,1.6,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0
Losses,3,5.4,2.3,0.7,2.3,28.6,0.3,0.7,50.0,0.7,0.7,100,0.0,1.0,1.0,0.3,0.3,0.0,0.0,0.3,0,0,-1.3
February,4,4.5,2.3,0.8,2.0,37.5,0.3,0.5,50.0,0.5,0.5,100,0.0,0.8,0.8,0.3,0.3,0.0,0.0,0.3,0,0,-0.8
Pre All-Star,4,4.5,2.3,0.8,2.0,37.5,0.3,0.5,50.0,0.5,0.5,100,0.0,0.8,0.8,0.3,0.3,0.0,0.0,0.3,0,0,-0.8
Bench,4,4.5,2.3,0.8,2.0,37.5,0.3,0.5,50.0,0.5,0.5,100,0.0,0.8,0.8,0.3,0.3,0.0,0.0,0.3,0,0,-0.8
1 Days Rest,2,0.8,1.0,0.5,0.5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5
2 Days Rest,1,8.9,5.0,2.0,3.0,66.7,1.0,1.0,100,0.0,0.0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,0,0,0.0
6+ Days Rest,1,7.3,2.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,2.0,100,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,-4.0
