BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,3,23.8,11.0,3.7,10.7,34.4,0.7,1.7,40.0,3.0,3.3,90.0,1.0,3.0,4.0,4.3,3.0,0.0,0.0,1.3,0,0,-7.0
Home,3,23.8,11.0,3.7,10.7,34.4,0.7,1.7,40.0,3.0,3.3,90.0,1.0,3.0,4.0,4.3,3.0,0.0,0.0,1.3,0,0,-7.0
Wins,1,15.5,4.0,1.0,7.0,14.3,0.0,2.0,0.0,2.0,2.0,100,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0,0,-12.0
Losses,2,28.0,14.5,5.0,12.5,40.0,1.0,1.5,66.7,3.5,4.0,87.5,1.0,4.0,5.0,4.0,3.5,0.0,0.0,2.0,0,0,-4.5
November,3,23.8,11.0,3.7,10.7,34.4,0.7,1.7,40.0,3.0,3.3,90.0,1.0,3.0,4.0,4.3,3.0,0.0,0.0,1.3,0,0,-7.0
Pre All-Star,3,23.8,11.0,3.7,10.7,34.4,0.7,1.7,40.0,3.0,3.3,90.0,1.0,3.0,4.0,4.3,3.0,0.0,0.0,1.3,0,0,-7.0
Starters,1,25.7,11.0,4.0,10.0,40.0,1.0,1.0,100,2.0,2.0,100,1.0,3.0,4.0,2.0,2.0,0.0,0.0,1.0,0,0,-16.0
Bench,2,22.9,11.0,3.5,11.0,31.8,0.5,2.0,25.0,3.5,4.0,87.5,1.0,3.0,4.0,5.5,3.5,0.0,0.0,1.5,0,0,-2.5
1 Days Rest,2,28.0,14.5,5.0,12.5,40.0,1.0,1.5,66.7,3.5,4.0,87.5,1.0,4.0,5.0,4.0,3.5,0.0,0.0,2.0,0,0,-4.5
6+ Days Rest,1,15.5,4.0,1.0,7.0,14.3,0.0,2.0,0.0,2.0,2.0,100,1.0,1.0,2.0,5.0,2.0,0.0,0.0,0.0,0,0,-12.0
