BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,11,14.5,3.9,1.6,4.5,36.0,0.6,2.5,25.9,0.0,0.0,0.0,0.7,2.3,3.0,0.7,0.5,0.5,0.1,1.4,0,0,0.4
Home,6,16.9,5.5,2.3,5.5,42.4,0.8,2.5,33.3,0.0,0.0,0.0,1.0,2.3,3.3,1.0,0.3,0.7,0.0,1.7,0,0,0.2
Road,5,11.5,2.0,0.8,3.4,23.5,0.4,2.4,16.7,0.0,0.0,0.0,0.4,2.2,2.6,0.4,0.8,0.2,0.2,1.0,0,0,0.6
Wins,3,10.8,4.3,1.7,2.7,62.5,1.0,1.7,60.0,0.0,0.0,0.0,1.0,1.3,2.3,0.7,1.0,1.0,0.3,2.0,0,0,-6.0
Losses,8,15.8,3.8,1.6,5.3,31.0,0.5,2.8,18.2,0.0,0.0,0.0,0.6,2.6,3.3,0.8,0.4,0.3,0.0,1.1,0,0,2.8
November,5,10.2,2.6,1.0,2.4,41.7,0.6,1.8,33.3,0.0,0.0,0.0,0.6,1.4,2.0,0.4,0.6,0.6,0.2,1.2,0,0,-1.8
December,4,22.9,5.3,2.3,7.3,31.0,0.8,3.8,20.0,0.0,0.0,0.0,0.8,3.3,4.0,1.0,0.5,0.5,0.0,1.8,0,0,-0.5
January,2,8.2,4.5,2.0,4.5,44.4,0.5,1.5,33.3,0.0,0.0,0.0,1.0,2.5,3.5,1.0,0.5,0.0,0.0,1.0,0,0,7.5
Pre All-Star,11,14.5,3.9,1.6,4.5,36.0,0.6,2.5,25.9,0.0,0.0,0.0,0.7,2.3,3.0,0.7,0.5,0.5,0.1,1.4,0,0,0.4
Bench,11,14.5,3.9,1.6,4.5,36.0,0.6,2.5,25.9,0.0,0.0,0.0,0.7,2.3,3.0,0.7,0.5,0.5,0.1,1.4,0,0,0.4
0 Days Rest,2,16.0,7.5,3.0,6.0,50.0,1.5,3.0,50.0,0.0,0.0,0.0,0.5,2.5,3.0,1.0,0.5,0.5,0.0,1.5,0,0,3.5
1 Days Rest,5,12.8,2.4,1.0,3.2,31.3,0.4,2.0,20.0,0.0,0.0,0.0,1.0,2.4,3.4,0.4,0.4,0.4,0.0,1.6,0,0,1.6
2 Days Rest,3,17.0,3.0,1.3,5.0,26.7,0.3,2.7,12.5,0.0,0.0,0.0,0.7,1.3,2.0,0.7,0.7,0.7,0.3,1.0,0,0,-6.7
4 Days Rest,1,12.0,7.0,3.0,7.0,42.9,1.0,3.0,33.3,0.0,0.0,0.0,0.0,4.0,4.0,2.0,1.0,0.0,0.0,1.0,0,0,9.0
