DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.0,6.2,48.9,100%,47.6,1.3
3 Pointers,0.3,1.0,33.3,15.8%,35.0,-1.6
2 Pointers,2.7,5.2,51.8,84.2%,51.3,0.5
Less Than 6 Ft,1.6,3.0,53.4,49.2%,61.6,-8.1
Less Than 10 Ft,2.4,4.3,55.4,69.2%,56.9,-1.5
Greater Than 15 Ft,0.4,1.4,30.6,23.3%,37.1,-6.4
