BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,47,32.3,17.4,6.8,14.0,48.3,0.3,0.8,43.2,3.5,4.3,81.3,2.2,5.1,7.3,2.2,1.4,0.6,1.1,2.3,11,0,4.1
Home,21,30.8,18.0,7.0,13.1,53.1,0.4,0.7,53.3,3.7,4.5,82.1,1.6,4.7,6.2,2.1,1.3,0.3,1.0,2.4,2,0,6.1
Road,26,33.4,16.9,6.6,14.7,44.9,0.3,0.8,36.4,3.3,4.2,80.6,2.7,5.4,8.1,2.2,1.5,0.8,1.2,2.3,9,0,2.5
Wins,36,32.3,17.9,6.9,13.6,50.6,0.3,0.7,41.7,3.8,4.6,82.6,2.2,5.1,7.3,2.4,1.4,0.7,1.1,2.5,8,0,8.1
Losses,11,32.1,15.7,6.4,15.3,41.7,0.5,1.2,46.2,2.5,3.3,75.0,2.3,4.8,7.1,1.5,1.4,0.3,1.3,1.7,3,0,-8.6
October,3,30.7,18.0,6.3,15.3,41.3,0.7,1.3,50.0,4.7,6.0,77.8,3.7,4.7,8.3,1.3,1.0,0.3,0.3,3.0,1,0,4.3
November,14,33.1,17.4,6.7,13.9,48.2,0.5,1.0,50.0,3.4,4.0,85.7,1.4,5.1,6.6,1.7,1.6,0.8,1.1,1.9,2,0,1.8
December,13,31.1,16.5,6.6,12.9,51.2,0.1,0.4,20.0,3.2,3.9,80.4,2.8,4.5,7.3,2.4,1.6,0.8,0.9,2.7,2,0,6.2
January,14,32.7,19.0,7.6,15.0,50.5,0.4,0.9,50.0,3.4,4.4,78.7,2.1,5.4,7.4,2.9,1.0,0.3,1.2,2.1,4,0,5.2
February,3,32.6,13.3,4.3,13.0,33.3,0.0,0.7,0.0,4.7,5.7,82.4,2.3,6.0,8.3,1.0,2.0,0.3,2.3,3.0,2,0,1.0
Pre All-Star,47,32.3,17.4,6.8,14.0,48.3,0.3,0.8,43.2,3.5,4.3,81.3,2.2,5.1,7.3,2.2,1.4,0.6,1.1,2.3,11,0,4.1
Starters,47,32.3,17.4,6.8,14.0,48.3,0.3,0.8,43.2,3.5,4.3,81.3,2.2,5.1,7.3,2.2,1.4,0.6,1.1,2.3,11,0,4.1
0 Days Rest,7,32.1,15.6,5.6,13.1,42.4,0.6,1.1,50.0,3.9,4.4,87.1,1.6,6.1,7.7,1.9,1.7,1.1,0.6,2.4,2,0,0.6
1 Days Rest,26,32.8,16.9,6.8,13.8,49.4,0.3,0.7,47.1,2.9,3.8,76.8,2.3,5.0,7.2,2.3,1.3,0.3,1.3,2.5,7,0,3.4
2 Days Rest,8,32.3,20.8,7.9,15.3,51.6,0.3,0.9,28.6,4.8,5.8,82.6,1.8,5.4,7.1,2.1,0.9,0.6,0.9,2.0,1,0,4.0
3 Days Rest,3,31.1,17.3,6.3,15.0,42.2,0.3,0.7,50.0,4.3,5.0,86.7,3.7,4.3,8.0,2.3,2.0,1.3,1.3,2.0,1,0,10.0
4 Days Rest,3,29.4,16.7,6.3,13.0,48.7,0.3,1.0,33.3,3.7,4.0,91.7,2.7,3.3,6.0,1.3,2.0,0.3,1.3,1.7,0,0,13.7
