DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.1,5.0,41.8,100%,44.8,-3.0
3 Pointers,0.7,1.6,44.4,32.7%,37.3,7.2
2 Pointers,1.4,3.4,40.5,67.3%,50.0,-9.4
Less Than 6 Ft,0.7,1.3,57.1,25.5%,56.9,0.2
Less Than 10 Ft,0.7,1.4,50.0,29.1%,52.1,-2.1
Greater Than 15 Ft,1.1,2.7,40.0,54.5%,38.3,1.7
