BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
November,3,5.0,3.3,1.0,1.3,75.0,0.3,0.3,100,1.0,2.0,50.0,0.7,0.3,1.0,0.7,0.0,0.0,0.0,0.0,0,0,-0.3
December,1,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,2.0
Pre All-Star,4,4.2,2.5,0.8,1.0,75.0,0.3,0.3,100,0.8,1.5,50.0,0.5,0.5,1.0,0.8,0.0,0.0,0.0,0.0,0,0,0.3
Bench,4,4.2,2.5,0.8,1.0,75.0,0.3,0.3,100,0.8,1.5,50.0,0.5,0.5,1.0,0.8,0.0,0.0,0.0,0.0,0,0,0.3
2 Days Rest,3,1.9,0.7,0.3,0.3,100,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,0,0,-0.7
6+ Days Rest,1,11.1,8.0,2.0,3.0,66.7,1.0,1.0,100,3.0,4.0,75.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0,0,3.0
