,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 07, 2017 - HOU vs. ORL",W,30,18,5,10,50.0,4,8,50.0,4,5,80.0,0,3,3,2,0,1,2,1,26,2017-02-07 00:00:00,ORL,HOME
1,"FEB 03, 2017 - HOU vs. CHI",W,34,21,8,17,47.1,5,10,50.0,0,0,0.0,0,1,1,4,0,1,3,1,16,2017-02-03 00:00:00,CHI,HOME
2,"FEB 02, 2017 - HOU vs. ATL",L,30,13,4,14,28.6,2,10,20.0,3,4,75.0,0,2,2,3,1,1,1,3,-11,2017-02-02 00:00:00,ATL,HOME
3,"JAN 31, 2017 - HOU vs. SAC",W,28,17,7,16,43.8,3,10,30.0,0,0,0.0,2,3,5,1,0,1,1,1,21,2017-01-31 00:00:00,SAC,HOME
4,"JAN 29, 2017 - HOU @ IND",L,26,14,4,11,36.4,1,7,14.3,5,7,71.4,0,1,1,3,0,1,2,4,-17,2017-01-29 00:00:00,IND,AWAY
5,"JAN 23, 2017 - HOU @ MIL",L,28,9,3,9,33.3,3,8,37.5,0,0,0.0,0,2,2,3,0,0,4,2,-10,2017-01-23 00:00:00,MIL,AWAY
6,"JAN 21, 2017 - HOU @ MEM",W,30,21,7,16,43.8,3,11,27.3,4,4,100.0,0,3,3,5,1,1,1,2,23,2017-01-21 00:00:00,MEM,AWAY
7,"JAN 20, 2017 - HOU vs. GSW",L,33,6,2,14,14.3,0,7,0.0,2,2,100.0,1,3,4,2,2,0,1,1,-12,2017-01-20 00:00:00,GSW,HOME
8,"JAN 18, 2017 - HOU vs. MIL",W,32,25,9,20,45.0,7,17,41.2,0,0,0.0,1,3,4,0,0,0,1,2,38,2017-01-18 00:00:00,MIL,HOME
9,"JAN 17, 2017 - HOU @ MIA",L,30,7,3,17,17.6,1,10,10.0,0,0,0.0,0,1,1,1,0,1,3,0,-10,2017-01-17 00:00:00,MIA,AWAY
10,"JAN 15, 2017 - HOU @ BKN",W,28,24,9,14,64.3,4,8,50.0,2,3,66.7,1,2,3,3,0,0,1,2,5,2017-01-15 00:00:00,BKN,AWAY
11,"JAN 13, 2017 - HOU vs. MEM",L,31,13,4,11,36.4,3,9,33.3,2,2,100.0,0,1,1,1,0,0,2,3,7,2017-01-13 00:00:00,MEM,HOME
12,"JAN 08, 2017 - HOU @ TOR",W,33,19,7,16,43.8,1,9,11.1,4,4,100.0,0,4,4,3,0,1,0,2,23,2017-01-08 00:00:00,TOR,AWAY
