BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,39,8.9,2.9,1.2,2.0,59.5,0.0,0.2,16.7,0.5,0.7,64.3,0.9,1.7,2.6,0.6,0.3,0.2,0.4,1.5,0,0,0.5
Home,21,8.9,2.9,1.2,2.2,54.3,0.0,0.3,16.7,0.4,0.8,56.3,0.8,1.7,2.5,0.4,0.3,0.2,0.3,1.1,0,0,1.4
Road,18,8.9,2.9,1.2,1.8,66.7,0.0,0.0,0.0,0.5,0.7,75.0,1.0,1.7,2.7,0.8,0.4,0.2,0.5,1.9,0,0,-0.6
Wins,34,9.1,2.9,1.2,2.1,56.2,0.0,0.2,16.7,0.4,0.7,62.5,0.9,1.8,2.7,0.6,0.3,0.2,0.4,1.5,0,0,0.8
Losses,5,7.1,3.0,1.2,1.2,100,0.0,0.0,0.0,0.6,0.8,75.0,0.4,1.2,1.6,0.2,0.4,0.2,0.4,1.4,0,0,-1.8
October,3,4.5,2.0,0.7,1.0,66.7,0.0,0.0,0.0,0.7,1.0,66.7,0.3,0.7,1.0,0.7,0.3,0.0,0.0,1.3,0,0,1.0
November,12,9.8,3.8,1.6,2.3,70.4,0.1,0.1,100,0.6,1.0,58.3,1.0,2.1,3.1,0.7,0.2,0.3,0.6,1.4,0,0,1.8
December,13,8.9,2.2,1.1,2.2,50.0,0.0,0.2,0.0,0.1,0.2,50.0,0.9,1.6,2.5,0.5,0.4,0.2,0.5,1.4,0,0,1.6
January,7,7.2,1.7,0.6,1.6,36.4,0.0,0.1,0.0,0.6,0.7,80.0,1.0,1.4,2.4,0.6,0.3,0.3,0.0,1.1,0,0,-4.3
February,4,12.1,5.0,2.0,2.5,80.0,0.0,0.3,0.0,1.0,1.5,66.7,0.5,2.0,2.5,0.5,0.8,0.3,0.3,2.8,0,0,1.0
Pre All-Star,39,8.9,2.9,1.2,2.0,59.5,0.0,0.2,16.7,0.5,0.7,64.3,0.9,1.7,2.6,0.6,0.3,0.2,0.4,1.5,0,0,0.5
Starters,3,17.9,4.7,2.0,3.3,60.0,0.0,0.0,0.0,0.7,0.7,100,1.3,2.7,4.0,2.3,0.7,1.0,0.3,2.3,0,0,8.3
Bench,36,8.1,2.8,1.1,1.9,59.4,0.0,0.2,16.7,0.4,0.7,61.5,0.8,1.6,2.4,0.4,0.3,0.2,0.4,1.4,0,0,-0.2
0 Days Rest,5,10.7,5.4,2.2,2.4,91.7,0.0,0.0,0.0,1.0,1.2,83.3,1.2,1.4,2.6,0.8,0.2,0.2,0.4,1.0,0,0,1.6
1 Days Rest,18,9.5,2.9,1.2,2.2,56.4,0.1,0.2,33.3,0.4,0.7,61.5,1.1,2.1,3.1,0.7,0.2,0.3,0.6,1.6,0,0,1.7
2 Days Rest,7,9.2,2.1,0.7,1.4,50.0,0.0,0.1,0.0,0.7,1.0,71.4,1.0,1.6,2.6,0.6,0.6,0.1,0.1,2.3,0,0,1.7
3 Days Rest,3,8.9,4.0,2.0,2.7,75.0,0.0,0.3,0.0,0.0,0.7,0.0,0.0,1.7,1.7,0.0,0.7,0.0,0.0,1.0,0,0,-1.0
4 Days Rest,3,3.3,0.0,0.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.3,0.7,0,0,-3.7
5 Days Rest,2,8.2,2.0,1.0,3.5,28.6,0.0,0.5,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.5,0.5,0.0,1.5,0,0,-6.5
6+ Days Rest,1,3.6,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,0.0,0,0,-4.0
