,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - PHI vs. MIA",W,16,6,2,2,100.0,0,0,0.0,2,3,66.7,4,0,4,1,0,1,1,4,-9,2017-02-11 00:00:00,MIA,HOME
1,"FEB 06, 2017 - PHI @ DET",L,6,2,1,2,50.0,0,0,0.0,0,0,0.0,2,1,3,1,0,0,1,0,-1,2017-02-06 00:00:00,DET,AWAY
2,"FEB 04, 2017 - PHI @ MIA",L,24,12,4,6,66.7,0,0,0.0,4,4,100.0,2,7,9,2,1,0,2,2,-4,2017-02-04 00:00:00,MIA,AWAY
3,"FEB 02, 2017 - PHI @ SAS",L,19,4,1,4,25.0,0,0,0.0,2,6,33.3,2,4,6,1,0,1,0,1,4,2017-02-02 00:00:00,SAS,AWAY
4,"FEB 01, 2017 - PHI @ DAL",L,6,2,1,1,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,1,2017-02-01 00:00:00,DAL,AWAY
5,"JAN 29, 2017 - PHI @ CHI",L,22,4,2,8,25.0,0,0,0.0,0,0,0.0,1,2,3,1,1,0,0,2,-6,2017-01-29 00:00:00,CHI,AWAY
6,"JAN 25, 2017 - PHI @ MIL",W,20,9,3,4,75.0,0,1,0.0,3,3,100.0,2,6,8,1,1,0,4,3,6,2017-01-25 00:00:00,MIL,AWAY
7,"JAN 24, 2017 - PHI vs. LAC",W,19,18,8,11,72.7,1,1,100.0,1,1,100.0,0,3,3,0,0,1,0,3,13,2017-01-24 00:00:00,LAC,HOME
8,"JAN 21, 2017 - PHI @ ATL",L,5,0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,-6,2017-01-21 00:00:00,ATL,AWAY
9,"DEC 14, 2016 - PHI vs. TOR",L,7,6,3,5,60.0,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,1,4,2016-12-14 00:00:00,TOR,HOME
10,"DEC 11, 2016 - PHI @ DET",W,11,4,2,6,33.3,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-14,2016-12-11 00:00:00,DET,AWAY
11,"DEC 08, 2016 - PHI @ NOP",W,20,8,4,6,66.7,0,0,0.0,0,2,0.0,0,7,7,1,0,2,0,4,-12,2016-12-08 00:00:00,NOP,AWAY
12,"DEC 06, 2016 - PHI @ MEM",L,34,10,5,13,38.5,0,2,0.0,0,1,0.0,3,3,6,2,1,3,2,4,-7,2016-12-06 00:00:00,MEM,AWAY
13,"DEC 05, 2016 - PHI vs. DEN",L,18,11,5,8,62.5,0,1,0.0,1,2,50.0,5,3,8,1,0,2,1,4,5,2016-12-05 00:00:00,DEN,HOME
14,"DEC 03, 2016 - PHI vs. BOS",L,11,3,0,2,0.0,0,1,0.0,3,4,75.0,1,0,1,1,0,0,2,3,-3,2016-12-03 00:00:00,BOS,HOME
15,"DEC 02, 2016 - PHI vs. ORL",L,8,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,2,4,2016-12-02 00:00:00,ORL,HOME
16,"NOV 28, 2016 - PHI @ TOR",L,23,11,4,10,40.0,1,3,33.3,2,2,100.0,4,5,9,1,2,0,2,3,-6,2016-11-28 00:00:00,TOR,AWAY
17,"NOV 25, 2016 - PHI vs. CHI",L,21,13,4,8,50.0,1,2,50.0,4,4,100.0,3,2,5,0,1,3,2,1,11,2016-11-25 00:00:00,CHI,HOME
18,"NOV 19, 2016 - PHI vs. PHX",W,7,3,1,2,50.0,0,0,0.0,1,2,50.0,0,1,1,1,0,0,0,2,-9,2016-11-19 00:00:00,PHX,HOME
19,"NOV 17, 2016 - PHI @ MIN",L,3,4,2,3,66.7,0,1,0.0,0,0,0.0,1,1,2,0,1,1,1,0,1,2016-11-17 00:00:00,MIN,AWAY
20,"NOV 16, 2016 - PHI vs. WAS",W,19,8,3,3,100.0,2,2,100.0,0,0,0.0,2,1,3,2,3,0,0,3,-9,2016-11-16 00:00:00,WAS,HOME
21,"NOV 14, 2016 - PHI @ HOU",L,8,4,2,4,50.0,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,0,-10,2016-11-14 00:00:00,HOU,AWAY
22,"NOV 12, 2016 - PHI @ ATL",L,20,7,2,8,25.0,0,1,0.0,3,4,75.0,2,3,5,2,1,0,0,1,-15,2016-11-12 00:00:00,ATL,AWAY
23,"NOV 11, 2016 - PHI vs. IND",W,24,8,4,10,40.0,0,1,0.0,0,0,0.0,4,8,12,0,1,1,1,2,5,2016-11-11 00:00:00,IND,HOME
24,"NOV 09, 2016 - PHI @ IND",L,28,7,3,4,75.0,1,2,50.0,0,4,0.0,0,6,6,0,2,2,1,3,2,2016-11-09 00:00:00,IND,AWAY
25,"NOV 07, 2016 - PHI vs. UTA",L,5,3,1,2,50.0,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,0,1,2016-11-07 00:00:00,UTA,HOME
26,"NOV 02, 2016 - PHI @ CHA",L,12,11,4,4,100.0,1,1,100.0,2,2,100.0,1,2,3,2,0,1,2,4,7,2016-11-02 00:00:00,CHA,AWAY
