BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,44,14.8,5.5,2.4,4.1,57.8,0.0,0.1,33.3,0.8,1.3,56.9,1.8,3.0,4.8,0.3,0.4,0.2,0.8,1.7,3,0,1.0
Home,22,12.5,3.4,1.5,3.0,50.8,0.0,0.1,0.0,0.4,0.9,47.4,1.2,2.4,3.6,0.2,0.4,0.2,0.5,1.3,0,0,0.2
Road,22,17.0,7.6,3.2,5.2,61.7,0.0,0.0,100,1.1,1.8,61.5,2.4,3.6,6.0,0.5,0.5,0.3,1.0,2.0,3,0,1.9
Wins,22,15.0,5.3,2.3,3.7,62.2,0.0,0.0,100,0.6,1.0,59.1,1.2,2.9,4.1,0.3,0.5,0.3,0.6,1.7,0,0,4.1
Losses,22,14.5,5.7,2.4,4.5,54.1,0.0,0.1,0.0,0.9,1.6,55.6,2.4,3.1,5.5,0.4,0.4,0.2,0.9,1.7,3,0,-2.0
October,3,16.9,6.3,2.7,4.0,66.7,0.0,0.0,0.0,1.0,1.3,75.0,2.7,1.7,4.3,0.3,0.3,0.3,0.3,1.7,0,0,-3.3
November,8,11.2,2.6,1.1,1.9,60.0,0.0,0.0,0.0,0.4,1.3,30.0,1.0,1.9,2.9,0.5,0.4,0.0,0.3,1.4,0,0,3.3
December,15,10.9,4.1,1.7,3.3,50.0,0.0,0.1,0.0,0.7,1.4,52.4,2.0,2.6,4.6,0.1,0.2,0.1,0.8,1.4,1,0,-0.5
January,14,20.5,8.7,3.9,5.9,65.1,0.0,0.0,0.0,1.0,1.4,70.0,1.9,4.6,6.5,0.6,0.5,0.4,1.2,2.3,2,0,2.7
February,4,14.4,4.8,2.0,5.0,40.0,0.3,0.3,100,0.5,0.8,66.7,1.8,2.3,4.0,0.0,1.0,0.3,0.3,1.3,0,0,-0.3
Pre All-Star,44,14.8,5.5,2.4,4.1,57.8,0.0,0.1,33.3,0.8,1.3,56.9,1.8,3.0,4.8,0.3,0.4,0.2,0.8,1.7,3,0,1.0
Starters,5,28.5,14.8,7.0,10.2,68.6,0.0,0.0,0.0,0.8,1.4,57.1,3.4,4.8,8.2,1.4,0.4,0.6,1.6,2.8,2,0,0.2
Bench,39,13.0,4.3,1.8,3.3,53.5,0.0,0.1,33.3,0.7,1.3,56.9,1.6,2.8,4.4,0.2,0.4,0.2,0.6,1.5,1,0,1.2
0 Days Rest,7,15.4,4.9,2.4,3.9,63.0,0.0,0.0,0.0,0.0,0.3,0.0,1.7,3.3,5.0,0.1,0.6,0.3,1.1,1.9,0,0,7.6
1 Days Rest,26,14.9,6.3,2.6,4.3,60.2,0.0,0.0,100,1.1,1.6,66.7,1.9,3.1,5.0,0.3,0.4,0.3,0.8,1.8,3,0,-1.4
2 Days Rest,5,12.6,3.8,1.4,3.4,41.2,0.0,0.0,0.0,1.0,2.0,50.0,2.0,1.0,3.0,0.4,0.4,0.0,0.4,0.8,0,0,2.8
3 Days Rest,2,11.5,3.0,1.5,4.5,33.3,0.0,1.0,0.0,0.0,0.0,0.0,1.5,3.5,5.0,0.0,0.5,0.0,1.0,1.5,0,0,-8.5
4 Days Rest,2,17.8,8.0,4.0,5.0,80.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.5,4.5,1.0,0.5,0.0,0.5,1.5,0,0,10.5
6+ Days Rest,2,15.7,1.0,0.5,2.0,25.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,5.5,6.5,0.5,0.0,0.0,0.0,2.5,0,0,6.0
