BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,40,24.1,9.7,3.6,8.2,44.0,1.2,3.3,36.9,1.3,1.5,86.9,0.4,2.7,3.0,1.1,0.8,0.3,0.1,1.3,1,0,0.9
Home,22,25.1,9.5,3.7,8.7,42.4,1.1,3.3,32.9,1.0,1.0,95.7,0.5,2.7,3.2,1.2,0.7,0.3,0.0,1.0,1,0,2.9
Road,18,22.9,10.1,3.5,7.6,46.3,1.3,3.2,42.1,1.7,2.1,81.6,0.2,2.7,2.8,0.9,0.8,0.2,0.2,1.6,0,0,-1.5
Wins,20,24.4,11.6,4.2,9.0,46.9,1.4,3.5,38.6,1.9,2.1,88.1,0.4,2.9,3.3,1.1,0.9,0.4,0.2,1.0,1,0,7.9
Losses,20,23.9,7.9,3.0,7.4,40.5,1.1,3.0,35.0,0.8,1.0,84.2,0.3,2.5,2.8,1.1,0.7,0.2,0.1,1.6,0,0,-6.0
October,3,24.2,13.3,5.0,9.7,51.7,1.7,3.3,50.0,1.7,2.0,83.3,0.0,2.7,2.7,2.3,1.0,0.3,0.3,2.0,0,0,8.0
November,6,23.5,9.2,3.7,7.2,51.2,0.5,2.0,25.0,1.3,1.5,88.9,0.2,2.5,2.7,0.8,0.5,0.3,0.0,1.0,0,0,0.7
December,12,27.5,9.2,3.5,8.2,42.9,1.3,3.4,36.6,0.9,1.1,84.6,0.6,2.5,3.1,1.3,0.8,0.3,0.0,1.3,0,0,1.0
January,15,24.1,10.3,3.6,8.9,40.3,1.5,3.9,37.3,1.6,1.7,96.0,0.3,3.5,3.8,0.9,0.8,0.3,0.2,1.1,1,0,1.4
February,4,15.3,7.5,2.8,5.8,47.8,0.8,2.0,37.5,1.3,2.0,62.5,0.3,0.5,0.8,0.5,0.8,0.0,0.0,2.0,0,0,-6.0
Pre All-Star,40,24.1,9.7,3.6,8.2,44.0,1.2,3.3,36.9,1.3,1.5,86.9,0.4,2.7,3.0,1.1,0.8,0.3,0.1,1.3,1,0,0.9
Starters,3,26.0,8.0,3.3,9.7,34.5,0.3,3.3,10.0,1.0,1.0,100,0.0,2.3,2.3,1.3,1.3,0.0,0.0,2.0,0,0,0.3
Bench,37,24.0,9.9,3.6,8.1,45.0,1.3,3.2,39.2,1.4,1.6,86.2,0.4,2.7,3.1,1.0,0.7,0.3,0.1,1.2,1,0,1.0
0 Days Rest,8,25.8,11.4,3.9,9.6,40.3,1.5,4.4,34.3,2.1,2.4,89.5,0.3,2.4,2.6,0.9,0.5,0.4,0.1,1.3,0,0,-3.5
1 Days Rest,21,24.3,9.8,3.7,8.2,45.1,1.3,3.1,40.9,1.1,1.2,92.0,0.2,2.9,3.1,1.2,0.6,0.2,0.1,1.4,0,0,1.3
2 Days Rest,8,21.8,9.1,3.5,7.6,45.9,1.0,2.9,34.8,1.1,1.5,75.0,0.6,2.9,3.5,0.6,1.1,0.1,0.1,1.1,1,0,4.9
3 Days Rest,1,26.4,6.0,3.0,5.0,60.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0,0,-2.0
6+ Days Rest,2,23.8,6.5,2.0,5.5,36.4,0.5,2.5,20.0,2.0,2.5,80.0,0.5,2.0,2.5,2.0,2.0,0.0,0.0,1.5,0,0,0.0
