DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.8,10.6,44.9,100%,44.6,0.3
3 Pointers,1.5,4.1,37.3,38.5%,37.3,0.0
2 Pointers,3.2,6.5,49.7,61.5%,49.1,0.6
Less Than 6 Ft,1.5,2.6,58.9,24.3%,60.4,-1.5
Less Than 10 Ft,2.0,3.5,56.9,32.8%,55.0,1.9
Greater Than 15 Ft,2.4,6.3,38.7,59.1%,38.2,0.5
