BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,40,29.2,13.1,5.4,12.0,45.3,0.4,1.8,24.3,1.8,2.3,78.3,1.7,2.2,3.9,1.0,0.8,1.2,0.4,2.7,0,0,-4.0
Home,18,29.4,13.1,5.5,12.4,44.2,0.4,1.9,20.0,1.7,2.1,81.1,1.9,1.8,3.7,1.2,0.7,1.2,0.4,3.4,0,0,-4.7
Road,22,29.0,13.1,5.4,11.6,46.3,0.5,1.6,28.6,1.9,2.5,76.4,1.5,2.5,4.0,0.8,0.9,1.2,0.4,2.2,0,0,-3.5
Wins,12,28.0,11.7,4.5,11.2,40.3,0.3,1.4,23.5,2.3,3.0,77.8,1.5,1.9,3.4,0.8,0.8,1.0,0.3,2.0,0,0,2.7
Losses,28,29.7,13.7,5.8,12.3,47.2,0.5,1.9,24.5,1.6,2.0,78.6,1.8,2.3,4.1,1.1,0.8,1.3,0.4,3.0,0,0,-6.9
October,4,35.6,21.3,8.5,16.8,50.7,0.8,2.5,30.0,3.5,4.3,82.4,2.0,4.0,6.0,1.0,1.3,1.8,0.3,4.5,0,0,-9.5
November,9,30.9,16.1,6.6,15.1,43.4,0.6,1.8,31.3,2.4,3.0,81.5,2.0,1.6,3.6,1.0,0.9,2.0,0.3,2.1,0,0,-4.0
December,8,24.6,9.8,3.8,10.1,37.0,0.6,2.0,31.3,1.6,2.4,68.4,1.5,1.9,3.4,0.6,0.9,0.9,0.4,1.9,0,0,-0.6
January,14,28.3,10.9,4.9,9.7,50.0,0.2,1.2,17.6,0.9,1.2,76.5,1.4,2.1,3.5,1.1,0.6,0.8,0.4,3.1,0,0,-1.6
February,5,30.6,12.6,5.2,11.8,44.1,0.2,2.2,9.1,2.0,2.4,83.3,2.0,2.8,4.8,1.2,0.6,1.0,0.6,2.6,0,0,-11.8
Pre All-Star,40,29.2,13.1,5.4,12.0,45.3,0.4,1.8,24.3,1.8,2.3,78.3,1.7,2.2,3.9,1.0,0.8,1.2,0.4,2.7,0,0,-4.0
Starters,33,30.0,13.5,5.7,12.2,46.6,0.4,1.7,21.8,1.8,2.2,80.8,1.7,2.2,3.9,1.0,0.8,1.3,0.4,2.9,0,0,-4.7
Bench,7,25.4,11.1,4.3,11.1,38.5,0.7,2.1,33.3,1.9,2.7,68.4,1.7,2.0,3.7,0.7,1.0,0.9,0.4,2.0,0,0,-0.6
0 Days Rest,7,28.7,10.4,4.7,12.4,37.9,0.0,1.7,0.0,1.0,1.6,63.6,1.4,2.0,3.4,1.4,0.9,1.1,0.3,2.6,0,0,-4.6
1 Days Rest,25,29.7,14.2,5.7,12.0,47.5,0.5,1.6,33.3,2.3,2.8,81.4,1.8,2.5,4.4,0.8,0.8,1.1,0.4,2.8,0,0,-3.0
2 Days Rest,5,30.1,14.0,6.2,13.0,47.7,0.8,3.0,26.7,0.8,1.4,57.1,1.6,1.2,2.8,1.0,1.0,2.2,0.4,2.0,0,0,-5.0
3 Days Rest,1,27.6,8.0,4.0,11.0,36.4,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,0.0,0.0,5.0,0,0,-18.0
4 Days Rest,1,30.4,14.0,5.0,14.0,35.7,0.0,2.0,0.0,4.0,4.0,100,2.0,3.0,5.0,1.0,0.0,2.0,0.0,5.0,0,0,-15.0
6+ Days Rest,1,14.5,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,0,0,6.0
