BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,20,11.1,3.0,1.1,3.1,34.4,0.6,1.7,33.3,0.4,0.5,70.0,0.2,0.8,1.0,0.5,0.4,0.2,0.0,1.2,0,0,-2.0
Home,10,11.0,2.1,0.8,2.5,32.0,0.3,1.2,25.0,0.2,0.4,50.0,0.3,0.5,0.8,0.5,0.4,0.1,0.0,1.2,0,0,-0.5
Road,10,11.3,3.9,1.3,3.6,36.1,0.8,2.1,38.1,0.5,0.6,83.3,0.0,1.1,1.1,0.4,0.3,0.2,0.0,1.2,0,0,-3.4
Wins,12,10.2,2.2,0.8,2.3,32.1,0.4,1.2,35.7,0.3,0.5,50.0,0.1,0.8,0.8,0.3,0.4,0.1,0.0,1.3,0,0,-1.1
Losses,8,12.6,4.3,1.5,4.1,36.4,0.8,2.4,31.6,0.5,0.5,100,0.3,0.9,1.1,0.6,0.3,0.3,0.0,1.0,0,0,-3.3
November,1,9.2,3.0,1.0,3.0,33.3,1.0,2.0,50.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,-5.0
December,12,11.9,3.1,1.2,3.2,36.8,0.5,1.6,31.6,0.3,0.3,75.0,0.2,1.0,1.2,0.4,0.3,0.2,0.0,1.3,0,0,-1.5
January,5,10.6,4.0,1.2,3.6,33.3,0.8,2.0,40.0,0.8,1.2,66.7,0.0,0.2,0.2,0.6,0.0,0.2,0.0,1.2,0,0,-2.6
February,2,8.8,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,1.0,0.0,0.0,1.0,0,0,-1.5
Pre All-Star,20,11.1,3.0,1.1,3.1,34.4,0.6,1.7,33.3,0.4,0.5,70.0,0.2,0.8,1.0,0.5,0.4,0.2,0.0,1.2,0,0,-2.0
Bench,20,11.1,3.0,1.1,3.1,34.4,0.6,1.7,33.3,0.4,0.5,70.0,0.2,0.8,1.0,0.5,0.4,0.2,0.0,1.2,0,0,-2.0
0 Days Rest,1,17.6,5.0,2.0,7.0,28.6,1.0,5.0,20.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,0,0,-12.0
1 Days Rest,6,13.7,4.2,1.5,3.5,42.9,0.5,1.0,50.0,0.7,0.8,80.0,0.0,1.2,1.2,0.7,0.0,0.0,0.0,1.7,0,0,-2.5
2 Days Rest,3,12.3,3.0,1.3,2.7,50.0,0.3,1.0,33.3,0.0,0.0,0.0,0.3,0.3,0.7,0.3,1.0,0.3,0.0,1.0,0,0,5.3
3 Days Rest,3,8.1,0.3,0.0,1.0,0.0,0.0,0.7,0.0,0.3,1.0,33.3,0.0,1.3,1.3,0.0,0.0,0.0,0.0,0.7,0,0,-2.7
4 Days Rest,1,10.5,5.0,1.0,6.0,16.7,1.0,4.0,25.0,2.0,2.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,-1.0
5 Days Rest,1,13.3,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0,0,-1.0
6+ Days Rest,5,7.7,3.0,1.0,2.8,35.7,1.0,2.2,45.5,0.0,0.0,0.0,0.2,0.2,0.4,0.6,0.6,0.2,0.0,1.4,0,0,-3.6
