DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.0,2.0,50.0,100%,50.7,-0.7
3 Pointers,-,-,-,-%,-,-
2 Pointers,1.0,2.0,50.0,100%,54.1,-4.1
Less Than 6 Ft,0.5,0.5,100,25.0%,71.4,28.6
Less Than 10 Ft,0.5,0.5,100,25.0%,58.6,41.4
Greater Than 15 Ft,0.5,0.5,100,25.0%,36.6,63.4
