BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,44,11.7,4.3,1.5,3.2,45.1,0.9,2.4,39.4,0.5,0.6,78.6,0.3,1.1,1.4,0.8,0.4,0.3,0.5,1.1,0,0,2.3
Home,23,12.4,3.8,1.3,3.3,38.2,0.7,2.3,32.1,0.5,0.7,80.0,0.4,1.5,1.9,0.9,0.5,0.4,0.6,1.0,0,0,3.2
Road,21,10.9,5.0,1.7,3.1,53.0,1.1,2.4,47.1,0.5,0.6,76.9,0.1,0.7,0.9,0.6,0.3,0.2,0.3,1.2,0,0,1.2
Wins,36,11.3,4.4,1.4,3.1,46.8,0.9,2.3,39.0,0.6,0.8,77.8,0.3,1.2,1.5,0.8,0.4,0.3,0.4,1.1,0,0,3.3
Losses,8,13.3,4.3,1.5,3.9,38.7,1.1,2.8,40.9,0.1,0.1,100,0.0,0.9,0.9,0.4,0.5,0.3,0.9,1.4,0,0,-2.3
October,3,11.0,4.7,1.7,3.0,55.6,1.3,2.0,66.7,0.0,0.0,0.0,0.7,1.0,1.7,0.0,0.7,0.0,1.0,1.0,0,0,3.7
November,13,11.8,3.5,1.2,2.7,45.7,0.8,2.1,40.7,0.2,0.3,75.0,0.2,0.8,1.1,0.4,0.2,0.1,0.5,0.8,0,0,0.2
December,11,7.1,0.8,0.2,1.4,13.3,0.1,1.2,7.7,0.4,0.5,80.0,0.2,0.8,1.0,0.7,0.4,0.4,0.2,1.1,0,0,2.1
January,13,13.2,7.2,2.3,4.2,54.5,1.5,3.2,47.6,1.1,1.3,82.4,0.2,1.4,1.5,1.2,0.4,0.3,0.5,1.4,0,0,3.2
February,4,19.8,7.0,2.8,7.0,39.3,1.3,4.0,31.3,0.3,0.5,50.0,0.8,2.0,2.8,1.3,1.0,1.0,0.5,1.5,0,0,5.5
Pre All-Star,44,11.7,4.3,1.5,3.2,45.1,0.9,2.4,39.4,0.5,0.6,78.6,0.3,1.1,1.4,0.8,0.4,0.3,0.5,1.1,0,0,2.3
Starters,3,22.2,7.0,2.7,7.3,36.4,1.3,4.7,28.6,0.3,0.3,100,1.0,2.7,3.7,1.3,0.7,0.7,0.7,1.3,0,0,3.7
Bench,41,10.9,4.1,1.4,2.9,46.7,0.9,2.2,41.1,0.5,0.7,77.8,0.2,1.0,1.2,0.7,0.4,0.3,0.4,1.1,0,0,2.1
0 Days Rest,8,10.0,3.1,1.0,2.1,47.1,0.6,1.6,38.5,0.5,0.5,100,0.1,0.3,0.4,0.5,0.1,0.1,0.4,0.6,0,0,1.1
1 Days Rest,20,12.4,5.2,1.8,3.9,45.5,1.1,2.8,38.2,0.6,0.9,66.7,0.3,1.4,1.7,0.9,0.5,0.5,0.4,1.3,0,0,3.4
2 Days Rest,8,11.2,3.9,1.4,2.9,47.8,1.1,2.3,50.0,0.0,0.0,0.0,0.4,0.4,0.8,0.4,0.5,0.1,0.4,1.0,0,0,-1.8
3 Days Rest,7,11.6,4.6,1.4,3.0,47.6,0.9,2.1,40.0,0.9,0.9,100,0.1,2.1,2.3,1.0,0.4,0.3,0.9,1.4,0,0,4.0
4 Days Rest,1,16.3,0.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,1.0,0.0,0.0,0.0,2.0,0,0,8.0
