,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - NOP @ MIN",W,36,42,16,22,72.7,2,3,66.7,8,11,72.7,2,11,13,2,1,1,2,3,13,2017-02-10 00:00:00,MIN,AWAY
1,"FEB 08, 2017 - NOP vs. UTA",L,30,12,4,12,33.3,0,0,0.0,4,5,80.0,3,7,10,2,1,6,1,1,-36,2017-02-08 00:00:00,UTA,HOME
2,"FEB 06, 2017 - NOP vs. PHX",W,40,34,12,21,57.1,1,2,50.0,9,11,81.8,2,7,9,1,2,5,2,3,13,2017-02-06 00:00:00,PHX,HOME
3,"FEB 04, 2017 - NOP @ WAS",L,39,25,11,17,64.7,0,0,0.0,3,4,75.0,2,8,10,2,1,2,1,1,-9,2017-02-04 00:00:00,WAS,AWAY
4,"FEB 01, 2017 - NOP @ DET",L,41,31,13,24,54.2,0,1,0.0,5,6,83.3,2,10,12,2,2,4,5,3,-5,2017-02-01 00:00:00,DET,AWAY
5,"JAN 31, 2017 - NOP @ TOR",L,41,18,4,18,22.2,0,1,0.0,10,12,83.3,3,14,17,3,1,3,0,2,-9,2017-01-31 00:00:00,TOR,AWAY
6,"JAN 29, 2017 - NOP vs. WAS",L,40,36,15,25,60.0,1,2,50.0,5,6,83.3,2,15,17,3,3,2,6,2,-3,2017-01-29 00:00:00,WAS,HOME
7,"JAN 27, 2017 - NOP vs. SAS",W,33,16,6,11,54.5,0,1,0.0,4,5,80.0,4,17,21,2,1,1,7,2,21,2017-01-27 00:00:00,SAS,HOME
8,"JAN 25, 2017 - NOP vs. OKC",L,16,8,2,8,25.0,0,0,0.0,4,6,66.7,0,5,5,0,0,1,2,2,-12,2017-01-25 00:00:00,OKC,HOME
9,"JAN 20, 2017 - NOP vs. BKN",L,27,22,10,17,58.8,0,1,0.0,2,3,66.7,2,7,9,4,1,2,2,4,-11,2017-01-20 00:00:00,BKN,HOME
10,"JAN 18, 2017 - NOP vs. ORL",W,29,21,9,17,52.9,0,0,0.0,3,4,75.0,2,11,13,4,0,1,2,1,11,2017-01-18 00:00:00,ORL,HOME
11,"JAN 16, 2017 - NOP @ IND",L,23,16,6,11,54.5,0,0,0.0,4,5,80.0,0,3,3,3,0,0,0,1,-6,2017-01-16 00:00:00,IND,AWAY
12,"JAN 14, 2017 - NOP @ CHI",L,39,36,14,23,60.9,0,0,0.0,8,10,80.0,3,11,14,2,1,3,3,3,-1,2017-01-14 00:00:00,CHI,AWAY
13,"JAN 09, 2017 - NOP @ NYK",W,29,40,14,22,63.6,1,1,100.0,11,12,91.7,4,14,18,2,0,3,0,2,26,2017-01-09 00:00:00,NYK,AWAY
14,"JAN 07, 2017 - NOP @ BOS",L,38,36,14,21,66.7,1,1,100.0,7,9,77.8,3,13,16,2,0,2,3,0,-6,2017-01-07 00:00:00,BOS,AWAY
15,"JAN 05, 2017 - NOP vs. ATL",L,37,20,7,20,35.0,0,0,0.0,6,8,75.0,7,11,18,3,2,0,3,5,-1,2017-01-05 00:00:00,ATL,HOME
16,"JAN 02, 2017 - NOP @ CLE",L,40,20,10,27,37.0,0,1,0.0,0,2,0.0,6,10,16,2,1,3,3,2,3,2017-01-02 00:00:00,CLE,AWAY
17,"DEC 30, 2016 - NOP vs. NYK",W,34,23,9,18,50.0,0,0,0.0,5,6,83.3,1,17,18,2,2,0,5,3,12,2016-12-30 00:00:00,NYK,HOME
18,"DEC 28, 2016 - NOP vs. LAC",W,37,20,8,16,50.0,0,2,0.0,4,8,50.0,1,4,5,1,4,1,0,4,4,2016-12-28 00:00:00,LAC,HOME
19,"DEC 26, 2016 - NOP vs. DAL",W,37,28,8,14,57.1,0,1,0.0,12,14,85.7,5,11,16,4,0,2,6,4,7,2016-12-26 00:00:00,DAL,HOME
20,"DEC 23, 2016 - NOP vs. MIA",W,37,28,10,17,58.8,2,3,66.7,6,9,66.7,7,15,22,1,1,4,3,3,4,2016-12-23 00:00:00,MIA,HOME
21,"DEC 21, 2016 - NOP vs. OKC",L,36,34,14,26,53.8,1,2,50.0,5,7,71.4,2,12,14,2,1,2,2,5,6,2016-12-21 00:00:00,OKC,HOME
22,"DEC 20, 2016 - NOP @ PHI",W,35,31,12,30,40.0,0,1,0.0,7,10,70.0,5,11,16,2,0,2,1,2,11,2016-12-20 00:00:00,PHI,AWAY
23,"DEC 18, 2016 - NOP @ SAS",L,30,12,5,12,41.7,0,0,0.0,2,4,50.0,2,2,4,1,0,1,3,4,-23,2016-12-18 00:00:00,SAS,AWAY
24,"DEC 16, 2016 - NOP @ HOU",L,23,19,9,17,52.9,0,1,0.0,1,3,33.3,1,4,5,3,0,0,1,0,-15,2016-12-16 00:00:00,HOU,AWAY
25,"DEC 15, 2016 - NOP vs. IND",W,39,35,11,23,47.8,2,3,66.7,11,15,73.3,1,14,15,0,0,5,4,2,14,2016-12-15 00:00:00,IND,HOME
26,"DEC 13, 2016 - NOP vs. GSW",L,36,28,10,14,71.4,1,1,100.0,7,8,87.5,0,8,8,3,2,5,6,2,-8,2016-12-13 00:00:00,GSW,HOME
27,"DEC 11, 2016 - NOP @ PHX",W,44,14,4,17,23.5,0,3,0.0,6,6,100.0,3,9,12,4,1,2,3,4,-7,2016-12-11 00:00:00,PHX,AWAY
28,"DEC 08, 2016 - NOP vs. PHI",L,41,26,8,21,38.1,0,2,0.0,10,12,83.3,1,10,11,2,0,2,3,1,-10,2016-12-08 00:00:00,PHI,HOME
29,"DEC 05, 2016 - NOP vs. MEM",L,48,28,10,27,37.0,1,4,25.0,7,7,100.0,0,16,16,1,1,4,1,1,-5,2016-12-05 00:00:00,MEM,HOME
30,"DEC 04, 2016 - NOP @ OKC",L,43,37,14,32,43.8,0,1,0.0,9,11,81.8,5,10,15,2,2,4,3,3,-10,2016-12-04 00:00:00,OKC,AWAY
31,"DEC 02, 2016 - NOP vs. LAC",L,32,21,8,17,47.1,0,0,0.0,5,6,83.3,2,3,5,4,1,1,2,2,-7,2016-12-02 00:00:00,LAC,HOME
32,"NOV 29, 2016 - NOP vs. LAL",W,41,41,14,27,51.9,1,4,25.0,12,14,85.7,6,10,16,3,4,2,1,4,19,2016-11-29 00:00:00,LAL,HOME
33,"NOV 27, 2016 - NOP @ DAL",L,40,36,12,22,54.5,0,1,0.0,12,14,85.7,3,10,13,3,2,1,2,3,-19,2016-11-27 00:00:00,DAL,AWAY
34,"NOV 25, 2016 - NOP @ POR",L,43,31,10,17,58.8,2,4,50.0,9,13,69.2,0,13,13,2,0,5,1,1,-16,2016-11-25 00:00:00,POR,AWAY
35,"NOV 23, 2016 - NOP vs. MIN",W,39,45,17,27,63.0,2,4,50.0,9,10,90.0,1,9,10,3,2,1,4,1,33,2016-11-23 00:00:00,MIN,HOME
36,"NOV 22, 2016 - NOP @ ATL",W,19,13,6,12,50.0,0,1,0.0,1,1,100.0,2,1,3,1,1,3,2,1,13,2016-11-22 00:00:00,ATL,AWAY
37,"NOV 19, 2016 - NOP vs. CHA",W,42,38,15,27,55.6,2,5,40.0,6,8,75.0,2,14,16,2,1,3,2,3,7,2016-11-19 00:00:00,CHA,HOME
38,"NOV 18, 2016 - NOP vs. POR",W,37,38,14,22,63.6,2,5,40.0,8,10,80.0,0,9,9,6,2,4,2,2,16,2016-11-18 00:00:00,POR,HOME
39,"NOV 14, 2016 - NOP vs. BOS",W,38,25,7,22,31.8,0,1,0.0,11,13,84.6,1,15,16,0,4,2,7,2,0,2016-11-14 00:00:00,BOS,HOME
40,"NOV 12, 2016 - NOP vs. LAL",L,35,34,13,26,50.0,0,2,0.0,8,11,72.7,1,7,8,2,0,2,1,0,-10,2016-11-12 00:00:00,LAL,HOME
