,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - UTA vs. BOS",L,34,14,5,10,50.0,0,0,0.0,4,5,80.0,4,10,14,0,1,2,2,5,4,2017-02-11 00:00:00,BOS,HOME
1,"FEB 09, 2017 - UTA @ DAL",L,36,15,5,9,55.6,0,0,0.0,5,6,83.3,3,12,15,3,0,2,5,6,20,2017-02-09 00:00:00,DAL,AWAY
2,"FEB 08, 2017 - UTA @ NOP",W,30,10,4,10,40.0,0,0,0.0,2,2,100.0,7,9,16,3,0,2,1,3,29,2017-02-08 00:00:00,NOP,AWAY
3,"FEB 06, 2017 - UTA @ ATL",W,34,14,5,5,100.0,0,0,0.0,4,7,57.1,1,5,6,3,1,3,2,3,16,2017-02-06 00:00:00,ATL,AWAY
4,"FEB 04, 2017 - UTA vs. CHA",W,38,8,2,5,40.0,0,0,0.0,4,8,50.0,6,9,15,2,2,3,1,3,0,2017-02-04 00:00:00,CHA,HOME
5,"FEB 01, 2017 - UTA vs. MIL",W,34,26,9,13,69.2,0,0,0.0,8,10,80.0,5,9,14,1,1,1,2,6,22,2017-02-01 00:00:00,MIL,HOME
6,"JAN 28, 2017 - UTA vs. MEM",L,38,15,3,5,60.0,0,0,0.0,9,9,100.0,3,7,10,2,1,1,1,4,3,2017-01-28 00:00:00,MEM,HOME
7,"JAN 26, 2017 - UTA vs. LAL",W,38,9,3,6,50.0,0,0,0.0,3,4,75.0,3,10,13,0,0,6,0,1,9,2017-01-26 00:00:00,LAL,HOME
8,"JAN 24, 2017 - UTA @ DEN",L,25,11,4,8,50.0,0,0,0.0,3,5,60.0,3,6,9,1,0,1,4,4,-3,2017-01-24 00:00:00,DEN,AWAY
9,"JAN 23, 2017 - UTA vs. OKC",L,36,12,5,9,55.6,0,0,0.0,2,7,28.6,3,7,10,1,0,4,1,3,-9,2017-01-23 00:00:00,OKC,HOME
10,"JAN 21, 2017 - UTA vs. IND",W,33,19,8,10,80.0,0,0,0.0,3,5,60.0,5,6,11,0,0,1,2,1,3,2017-01-21 00:00:00,IND,HOME
11,"JAN 20, 2017 - UTA @ DAL",W,41,27,8,12,66.7,0,0,0.0,11,17,64.7,10,15,25,1,1,2,2,3,5,2017-01-20 00:00:00,DAL,AWAY
12,"JAN 16, 2017 - UTA @ PHX",W,36,18,8,12,66.7,0,0,0.0,2,5,40.0,6,11,17,1,1,4,2,1,8,2017-01-16 00:00:00,PHX,AWAY
13,"JAN 14, 2017 - UTA vs. ORL",W,36,19,7,9,77.8,0,0,0.0,5,7,71.4,5,14,19,2,0,2,0,1,-6,2017-01-14 00:00:00,ORL,HOME
14,"JAN 13, 2017 - UTA vs. DET",W,31,6,3,4,75.0,0,0,0.0,0,0,0.0,3,7,10,1,1,3,2,1,11,2017-01-13 00:00:00,DET,HOME
15,"JAN 10, 2017 - UTA vs. CLE",W,36,11,5,7,71.4,0,0,0.0,1,1,100.0,4,10,14,1,3,1,5,3,6,2017-01-10 00:00:00,CLE,HOME
16,"JAN 08, 2017 - UTA @ MEM",L,36,5,1,3,33.3,0,0,0.0,3,6,50.0,7,5,12,2,3,1,3,3,3,2017-01-08 00:00:00,MEM,AWAY
17,"JAN 07, 2017 - UTA @ MIN",W,31,12,5,10,50.0,0,0,0.0,2,3,66.7,7,6,13,1,1,4,1,5,5,2017-01-07 00:00:00,MIN,AWAY
18,"JAN 05, 2017 - UTA @ TOR",L,36,15,3,10,30.0,0,0,0.0,9,10,90.0,7,9,16,0,0,3,2,3,-8,2017-01-05 00:00:00,TOR,AWAY
19,"JAN 03, 2017 - UTA @ BOS",L,34,8,3,8,37.5,0,0,0.0,2,2,100.0,5,8,13,0,0,1,1,1,-18,2017-01-03 00:00:00,BOS,AWAY
20,"JAN 02, 2017 - UTA @ BKN",W,38,15,5,10,50.0,0,0,0.0,5,9,55.6,7,9,16,2,1,3,2,4,17,2017-01-02 00:00:00,BKN,AWAY
21,"DEC 31, 2016 - UTA vs. PHX",W,37,18,7,8,87.5,0,0,0.0,4,5,80.0,2,11,13,0,0,3,2,1,8,2016-12-31 00:00:00,PHX,HOME
22,"DEC 29, 2016 - UTA vs. PHI",W,33,9,3,5,60.0,0,0,0.0,3,11,27.3,2,11,13,2,2,2,1,1,12,2016-12-29 00:00:00,PHI,HOME
23,"DEC 27, 2016 - UTA @ LAL",W,37,12,4,6,66.7,0,1,0.0,4,8,50.0,6,5,11,1,1,2,6,4,9,2016-12-27 00:00:00,LAL,AWAY
24,"DEC 23, 2016 - UTA vs. TOR",L,35,13,5,7,71.4,0,0,0.0,3,3,100.0,3,11,14,1,1,0,1,1,-10,2016-12-23 00:00:00,TOR,HOME
25,"DEC 21, 2016 - UTA vs. SAC",L,35,17,6,9,66.7,0,0,0.0,5,7,71.4,2,12,14,1,1,3,0,4,6,2016-12-21 00:00:00,SAC,HOME
26,"DEC 20, 2016 - UTA @ GSW",L,31,11,5,6,83.3,0,0,0.0,1,3,33.3,2,14,16,1,0,2,2,3,-23,2016-12-20 00:00:00,GSW,AWAY
27,"DEC 18, 2016 - UTA @ MEM",W,38,21,9,9,100.0,0,0,0.0,3,7,42.9,2,10,12,0,1,3,3,5,16,2016-12-18 00:00:00,MEM,AWAY
28,"DEC 16, 2016 - UTA vs. DAL",W,35,16,4,7,57.1,0,0,0.0,8,10,80.0,3,7,10,1,1,1,2,3,8,2016-12-16 00:00:00,DAL,HOME
29,"DEC 14, 2016 - UTA vs. OKC",W,30,12,5,5,100.0,0,0,0.0,2,2,100.0,1,11,12,0,2,3,1,5,11,2016-12-14 00:00:00,OKC,HOME
30,"DEC 10, 2016 - UTA vs. SAC",W,36,17,5,6,83.3,0,0,0.0,7,8,87.5,4,11,15,0,0,6,2,4,9,2016-12-10 00:00:00,SAC,HOME
31,"DEC 08, 2016 - UTA vs. GSW",L,35,20,8,8,100.0,0,0,0.0,4,7,57.1,2,15,17,1,0,1,2,2,-10,2016-12-08 00:00:00,GSW,HOME
32,"DEC 06, 2016 - UTA vs. PHX",W,38,22,6,8,75.0,0,0,0.0,10,11,90.9,3,8,11,0,0,4,3,2,20,2016-12-06 00:00:00,PHX,HOME
33,"DEC 05, 2016 - UTA @ LAL",W,39,14,4,7,57.1,0,0,0.0,6,11,54.5,8,9,17,1,1,5,1,4,10,2016-12-05 00:00:00,LAL,AWAY
34,"DEC 03, 2016 - UTA vs. DEN",W,37,7,3,4,75.0,0,0,0.0,1,2,50.0,3,8,11,1,1,2,1,3,-1,2016-12-03 00:00:00,DEN,HOME
35,"DEC 01, 2016 - UTA vs. MIA",L,35,6,3,4,75.0,0,0,0.0,0,0,0.0,3,7,10,1,0,3,0,2,4,2016-12-01 00:00:00,MIA,HOME
36,"NOV 29, 2016 - UTA vs. HOU",W,33,16,5,7,71.4,0,0,0.0,6,8,75.0,4,10,14,0,0,3,2,2,9,2016-11-29 00:00:00,HOU,HOME
37,"NOV 28, 2016 - UTA @ MIN",W,34,16,5,10,50.0,0,0,0.0,6,8,75.0,8,9,17,1,0,3,2,4,12,2016-11-28 00:00:00,MIN,AWAY
38,"NOV 25, 2016 - UTA vs. ATL",W,29,10,2,2,100.0,0,0,0.0,6,7,85.7,0,10,10,1,0,5,1,3,25,2016-11-25 00:00:00,ATL,HOME
39,"NOV 23, 2016 - UTA vs. DEN",W,32,19,6,8,75.0,0,0,0.0,7,12,58.3,2,11,13,0,0,2,2,2,17,2016-11-23 00:00:00,DEN,HOME
40,"NOV 20, 2016 - UTA @ DEN",L,26,6,3,6,50.0,0,0,0.0,0,0,0.0,3,4,7,1,0,2,0,4,-20,2016-11-20 00:00:00,DEN,AWAY
41,"NOV 19, 2016 - UTA @ HOU",L,35,12,5,7,71.4,0,0,0.0,2,3,66.7,2,12,14,1,2,4,2,1,-7,2016-11-19 00:00:00,HOU,AWAY
42,"NOV 17, 2016 - UTA vs. CHI",L,41,16,7,9,77.8,0,0,0.0,2,2,100.0,5,8,13,1,0,3,2,0,2,2016-11-17 00:00:00,CHI,HOME
43,"NOV 14, 2016 - UTA vs. MEM",L,22,6,2,3,66.7,0,0,0.0,2,2,100.0,0,5,5,2,1,1,2,5,10,2016-11-14 00:00:00,MEM,HOME
44,"NOV 12, 2016 - UTA @ MIA",W,33,12,3,6,50.0,0,0,0.0,6,8,75.0,2,10,12,0,2,2,1,5,22,2016-11-12 00:00:00,MIA,AWAY
45,"NOV 11, 2016 - UTA @ ORL",W,34,13,6,9,66.7,0,0,0.0,1,2,50.0,6,7,13,1,1,3,1,1,21,2016-11-11 00:00:00,ORL,AWAY
46,"NOV 09, 2016 - UTA @ CHA",L,30,7,2,4,50.0,0,0,0.0,3,4,75.0,5,6,11,1,1,3,2,3,-6,2016-11-09 00:00:00,CHA,AWAY
47,"NOV 07, 2016 - UTA @ PHI",W,20,8,3,4,75.0,0,0,0.0,2,5,40.0,0,6,6,0,1,3,2,6,20,2016-11-07 00:00:00,PHI,AWAY
48,"NOV 06, 2016 - UTA @ NYK",W,33,13,5,6,83.3,0,0,0.0,3,4,75.0,2,6,8,1,1,3,0,6,11,2016-11-06 00:00:00,NYK,AWAY
49,"NOV 04, 2016 - UTA vs. SAS",L,29,5,2,2,100.0,0,0,0.0,1,4,25.0,2,6,8,1,0,0,2,2,-12,2016-11-04 00:00:00,SAS,HOME
50,"NOV 02, 2016 - UTA vs. DAL",W,23,12,3,5,60.0,0,0,0.0,6,14,42.9,4,8,12,1,2,3,1,5,22,2016-11-02 00:00:00,DAL,HOME
51,"NOV 01, 2016 - UTA @ SAS",W,33,6,1,4,25.0,0,0,0.0,4,6,66.7,2,10,12,1,0,0,2,4,10,2016-11-01 00:00:00,SAS,AWAY
52,"OCT 30, 2016 - UTA @ LAC",L,26,8,3,4,75.0,0,0,0.0,2,2,100.0,2,7,9,3,0,2,4,3,-17,2016-10-30 00:00:00,LAC,AWAY
53,"OCT 28, 2016 - UTA vs. LAL",W,32,13,4,9,44.4,0,0,0.0,5,8,62.5,6,7,13,1,0,4,1,2,11,2016-10-28 00:00:00,LAL,HOME
54,"OCT 25, 2016 - UTA @ POR",L,41,12,4,7,57.1,0,0,0.0,4,4,100.0,4,10,14,2,0,2,3,3,7,2016-10-25 00:00:00,POR,AWAY
