DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.2,5.0,44.3,100%,45.2,-0.9
3 Pointers,0.4,1.5,26.7,30.9%,36.5,-9.8
2 Pointers,1.8,3.4,52.2,69.1%,49.6,2.7
Less Than 6 Ft,1.1,1.6,65.6,33.0%,60.1,5.5
Less Than 10 Ft,1.5,2.5,60.8,50.0%,54.9,5.9
Greater Than 15 Ft,0.6,2.1,28.6,43.3%,37.1,-8.5
