,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - MIN vs. NOP",L,3,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,1,2017-02-10 00:00:00,NOP,HOME
1,"FEB 08, 2017 - MIN vs. TOR",W,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,1,1,2017-02-08 00:00:00,TOR,HOME
2,"FEB 06, 2017 - MIN vs. MIA",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,0,1,0,0,1,3,2017-02-06 00:00:00,MIA,HOME
3,"FEB 04, 2017 - MIN vs. MEM",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-6,2017-02-04 00:00:00,MEM,HOME
4,"FEB 03, 2017 - MIN @ DET",L,8,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,2,0,1,0,2,4,2017-02-03 00:00:00,DET,AWAY
5,"FEB 01, 2017 - MIN @ CLE",L,3,0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,-5,2017-02-01 00:00:00,CLE,AWAY
6,"JAN 30, 2017 - MIN vs. ORL",W,4,2,1,2,50.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,0,3,2017-01-30 00:00:00,ORL,HOME
7,"JAN 28, 2017 - MIN vs. BKN",W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,1,-5,2017-01-28 00:00:00,BKN,HOME
8,"JAN 26, 2017 - MIN vs. IND",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,1,0,2,1,2017-01-26 00:00:00,IND,HOME
9,"JAN 24, 2017 - MIN @ PHX",W,8,4,2,2,100.0,0,0,0.0,0,0,0.0,1,3,4,0,0,0,0,2,-1,2017-01-24 00:00:00,PHX,AWAY
10,"JAN 22, 2017 - MIN vs. DEN",W,6,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,1,0,1,1,-3,2017-01-22 00:00:00,DEN,HOME
11,"JAN 19, 2017 - MIN @ LAC",W,5,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,2,1,2017-01-19 00:00:00,LAC,AWAY
12,"JAN 15, 2017 - MIN @ DAL",L,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,-13,2017-01-15 00:00:00,DAL,AWAY
13,"JAN 13, 2017 - MIN vs. OKC",W,9,0,0,0,0.0,0,0,0.0,0,1,0.0,0,2,2,1,1,0,0,1,-3,2017-01-13 00:00:00,OKC,HOME
14,"JAN 11, 2017 - MIN vs. HOU",W,4,2,1,1,100.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,0,2,1,2017-01-11 00:00:00,HOU,HOME
15,"JAN 09, 2017 - MIN vs. DAL",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,1,1,2,1,0,0,1,0,7,2017-01-09 00:00:00,DAL,HOME
16,"JAN 07, 2017 - MIN vs. UTA",L,4,0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,0,1,2,1,2017-01-07 00:00:00,UTA,HOME
17,"JAN 06, 2017 - MIN @ WAS",L,8,4,2,2,100.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,0,1,-5,2017-01-06 00:00:00,WAS,AWAY
18,"JAN 03, 2017 - MIN @ PHI",L,8,0,0,2,0.0,0,0,0.0,0,0,0.0,0,2,2,1,0,1,0,2,-1,2017-01-03 00:00:00,PHI,AWAY
19,"JAN 01, 2017 - MIN vs. POR",L,10,0,0,1,0.0,0,0,0.0,0,0,0.0,2,4,6,0,1,1,0,1,8,2017-01-01 00:00:00,POR,HOME
20,"DEC 30, 2016 - MIN vs. MIL",W,5,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,-2,2016-12-30 00:00:00,MIL,HOME
21,"DEC 28, 2016 - MIN @ DEN",L,4,1,0,1,0.0,0,0,0.0,1,2,50.0,2,1,3,0,0,0,0,1,-2,2016-12-28 00:00:00,DEN,AWAY
22,"DEC 23, 2016 - MIN vs. SAC",L,5,0,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,0,0,1,-5,2016-12-23 00:00:00,SAC,HOME
23,"DEC 19, 2016 - MIN vs. PHX",W,8,4,1,1,100.0,0,0,0.0,2,2,100.0,0,0,0,0,0,0,1,1,0,2016-12-19 00:00:00,PHX,HOME
24,"DEC 17, 2016 - MIN vs. HOU",L,14,0,0,0,0.0,0,0,0.0,0,0,0.0,2,3,5,2,0,1,0,2,1,2016-12-17 00:00:00,HOU,HOME
25,"DEC 13, 2016 - MIN @ CHI",W,11,2,1,2,50.0,0,0,0.0,0,0,0.0,2,2,4,0,0,1,0,2,-10,2016-12-13 00:00:00,CHI,AWAY
26,"DEC 09, 2016 - MIN vs. DET",L,20,4,1,2,50.0,0,0,0.0,2,3,66.7,0,1,1,2,1,1,1,1,-26,2016-12-09 00:00:00,DET,HOME
27,"DEC 08, 2016 - MIN @ TOR",L,15,6,3,3,100.0,0,0,0.0,0,0,0.0,2,6,8,0,1,1,1,0,0,2016-12-08 00:00:00,TOR,AWAY
28,"DEC 06, 2016 - MIN vs. SAS",L,15,2,1,3,33.3,0,0,0.0,0,0,0.0,1,0,1,1,1,0,0,0,-7,2016-12-06 00:00:00,SAS,HOME
29,"DEC 03, 2016 - MIN @ CHA",W,22,4,2,4,50.0,0,0,0.0,0,0,0.0,3,5,8,1,2,2,0,1,3,2016-12-03 00:00:00,CHA,AWAY
30,"DEC 02, 2016 - MIN @ NYK",L,27,10,4,6,66.7,0,0,0.0,2,2,100.0,5,7,12,2,2,3,0,3,15,2016-12-02 00:00:00,NYK,AWAY
31,"NOV 30, 2016 - MIN vs. NYK",L,6,2,1,1,100.0,0,0,0.0,0,0,0.0,0,2,2,0,0,1,0,0,-6,2016-11-30 00:00:00,NYK,HOME
32,"NOV 28, 2016 - MIN vs. UTA",L,4,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,1,-5,2016-11-28 00:00:00,UTA,HOME
33,"NOV 26, 2016 - MIN @ GSW",L,10,0,0,0,0.0,0,0,0.0,0,0,0.0,1,2,3,0,0,0,0,2,-3,2016-11-26 00:00:00,GSW,AWAY
34,"NOV 25, 2016 - MIN @ PHX",W,11,4,0,1,0.0,0,0,0.0,4,4,100.0,2,3,5,1,0,1,1,3,4,2016-11-25 00:00:00,PHX,AWAY
35,"NOV 23, 2016 - MIN @ NOP",L,14,4,2,4,50.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,0,0,1,2016-11-23 00:00:00,NOP,AWAY
36,"NOV 21, 2016 - MIN vs. BOS",L,8,2,1,2,50.0,0,0,0.0,0,0,0.0,0,3,3,0,0,0,0,1,-4,2016-11-21 00:00:00,BOS,HOME
37,"NOV 19, 2016 - MIN @ MEM",L,6,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-2,2016-11-19 00:00:00,MEM,AWAY
38,"NOV 17, 2016 - MIN vs. PHI",W,14,3,1,1,100.0,0,0,0.0,1,1,100.0,1,2,3,0,0,1,0,3,12,2016-11-17 00:00:00,PHI,HOME
39,"NOV 15, 2016 - MIN vs. CHA",L,15,2,1,2,50.0,0,0,0.0,0,0,0.0,2,3,5,0,1,0,0,0,6,2016-11-15 00:00:00,CHA,HOME
40,"NOV 13, 2016 - MIN vs. LAL",W,14,2,1,3,33.3,0,0,0.0,0,2,0.0,1,2,3,1,3,1,0,2,-3,2016-11-13 00:00:00,LAL,HOME
41,"NOV 12, 2016 - MIN vs. LAC",L,14,8,4,6,66.7,0,0,0.0,0,0,0.0,2,1,3,0,1,0,0,6,5,2016-11-12 00:00:00,LAC,HOME
42,"NOV 09, 2016 - MIN @ ORL",W,12,0,0,2,0.0,0,0,0.0,0,0,0.0,1,4,5,2,0,1,0,4,3,2016-11-09 00:00:00,ORL,AWAY
43,"NOV 08, 2016 - MIN @ BKN",L,23,4,1,3,33.3,0,0,0.0,2,2,100.0,2,3,5,1,2,0,1,3,7,2016-11-08 00:00:00,BKN,AWAY
44,"NOV 05, 2016 - MIN @ OKC",L,15,2,1,1,100.0,0,0,0.0,0,2,0.0,2,3,5,0,1,1,0,3,0,2016-11-05 00:00:00,OKC,AWAY
45,"NOV 03, 2016 - MIN vs. DEN",L,9,2,1,2,50.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,3,-1,2016-11-03 00:00:00,DEN,HOME
46,"NOV 01, 2016 - MIN vs. MEM",W,10,2,1,1,100.0,0,0,0.0,0,0,0.0,0,4,4,1,0,0,1,3,-1,2016-11-01 00:00:00,MEM,HOME
47,"OCT 29, 2016 - MIN @ SAC",L,12,0,0,0,0.0,0,0,0.0,0,0,0.0,1,4,5,0,0,0,1,3,-10,2016-10-29 00:00:00,SAC,AWAY
48,"OCT 26, 2016 - MIN @ MEM",L,10,4,2,4,50.0,0,0,0.0,0,0,0.0,1,1,2,0,1,1,0,2,5,2016-10-26 00:00:00,MEM,AWAY
