,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"JAN 15, 2017 - TOR vs. NYK",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2017-01-15 00:00:00,NYK,HOME
1,"JAN 13, 2017 - TOR vs. BKN",W,2,0,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,0,2017-01-13 00:00:00,BKN,HOME
2,"JAN 03, 2017 - TOR @ SAS",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2017-01-03 00:00:00,SAS,AWAY
3,"DEC 20, 2016 - TOR vs. BKN",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,-3,2016-12-20 00:00:00,BKN,HOME
4,"DEC 18, 2016 - TOR @ ORL",W,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2016-12-18 00:00:00,ORL,AWAY
5,"DEC 03, 2016 - TOR vs. ATL",W,4,0,0,1,0.0,0,0,0.0,0,0,0.0,1,2,3,2,0,0,1,1,6,2016-12-03 00:00:00,ATL,HOME
6,"DEC 02, 2016 - TOR vs. LAL",W,4,3,1,2,50.0,1,2,50.0,0,0,0.0,0,0,0,1,1,0,1,1,6,2016-12-02 00:00:00,LAL,HOME
7,"NOV 28, 2016 - TOR vs. PHI",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,0,0,0,2016-11-28 00:00:00,PHI,HOME
