DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.9,10.6,46.2,100%,46.7,-0.6
3 Pointers,0.8,2.1,38.0,19.7%,35.6,2.4
2 Pointers,4.1,8.6,48.1,80.3%,50.5,-2.4
Less Than 6 Ft,2.7,4.8,56.6,45.3%,60.7,-4.1
Less Than 10 Ft,3.2,6.5,49.6,60.7%,55.8,-6.2
Greater Than 15 Ft,1.5,3.6,41.1,33.8%,37.1,4.0
