BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,21.3,4.6,1.6,4.0,39.8,0.8,2.4,32.3,0.7,0.9,76.1,0.6,2.1,2.7,0.9,0.6,0.7,0.3,1.8,0,0,-0.9
Home,26,22.1,5.2,1.8,4.2,42.6,0.9,2.7,34.8,0.8,1.0,80.0,0.7,2.2,2.9,1.2,0.7,0.8,0.4,1.7,0,0,3.5
Road,26,20.5,4.0,1.4,3.8,36.7,0.6,2.1,29.1,0.6,0.8,71.4,0.5,1.9,2.4,0.6,0.5,0.5,0.2,1.8,0,0,-5.2
Wins,21,24.5,5.2,1.7,4.3,38.5,0.9,2.9,31.7,1.0,1.3,77.8,0.8,2.9,3.7,1.0,0.5,1.0,0.4,2.0,0,0,6.2
Losses,31,19.2,4.2,1.5,3.7,40.9,0.7,2.1,32.8,0.5,0.6,73.7,0.5,1.5,2.0,0.8,0.7,0.5,0.3,1.6,0,0,-5.7
October,2,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0,0,2.0
November,14,19.9,4.3,1.5,4.4,34.4,0.6,2.6,25.0,0.6,0.8,81.8,0.8,1.4,2.1,0.9,0.4,0.5,0.3,1.7,0,0,-1.4
December,17,27.6,6.6,2.4,5.4,44.6,1.2,3.4,36.8,0.6,0.8,71.4,0.7,3.0,3.7,1.2,1.0,0.6,0.4,1.9,0,0,-2.4
January,14,18.8,3.8,1.2,2.8,43.6,0.6,1.7,37.5,0.7,0.8,90.9,0.5,1.9,2.4,0.6,0.5,1.0,0.4,1.7,0,0,1.9
February,5,19.2,2.6,0.6,2.8,21.4,0.2,1.4,14.3,1.2,2.0,60.0,0.4,1.8,2.2,1.0,0.6,0.6,0.4,2.0,0,0,-3.4
Pre All-Star,52,21.3,4.6,1.6,4.0,39.8,0.8,2.4,32.3,0.7,0.9,76.1,0.6,2.1,2.7,0.9,0.6,0.7,0.3,1.8,0,0,-0.9
Starters,29,26.1,5.9,2.1,5.0,42.1,1.0,3.0,33.3,0.7,0.9,74.1,0.8,2.8,3.6,1.0,0.8,0.7,0.3,1.9,0,0,-2.1
Bench,23,15.4,3.0,0.9,2.7,34.4,0.5,1.6,29.7,0.7,0.8,78.9,0.4,1.1,1.5,0.7,0.3,0.7,0.3,1.6,0,0,0.6
0 Days Rest,11,23.8,5.1,1.7,4.1,42.2,0.7,2.2,33.3,0.9,1.3,71.4,0.4,2.2,2.5,0.5,0.8,0.8,0.4,1.3,0,0,-9.2
1 Days Rest,30,22.6,5.3,1.8,4.6,39.4,1.0,3.0,33.7,0.7,1.0,75.9,0.7,2.1,2.9,1.0,0.5,0.7,0.4,1.9,0,0,2.5
2 Days Rest,7,17.1,2.7,1.0,2.7,36.8,0.3,1.3,22.2,0.4,0.4,100,0.7,1.4,2.1,0.9,0.4,0.4,0.3,2.3,0,0,-0.6
3 Days Rest,1,26.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,6.0,1.0,2.0,1.0,0.0,1.0,0,0,-12.0
4 Days Rest,3,7.8,1.3,0.7,1.3,50.0,0.0,0.3,0.0,0.0,0.0,0.0,0.3,1.0,1.3,0.7,0.7,0.7,0.0,1.3,0,0,-1.0
