DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.1,6.8,45.3,100%,43.9,1.4
3 Pointers,0.8,2.5,32.3,37.2%,36.3,-4.0
2 Pointers,2.3,4.3,52.9,62.8%,48.6,4.3
Less Than 6 Ft,1.0,1.5,68.8,22.3%,60.0,8.8
Less Than 10 Ft,1.4,2.2,63.5,32.1%,54.9,8.5
Greater Than 15 Ft,1.3,3.9,34.8,57.0%,37.7,-2.9
