DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.2,6.8,47.2,100%,45.7,1.5
3 Pointers,0.7,1.8,38.2,26.8%,35.7,2.5
2 Pointers,2.5,5.0,50.5,73.2%,49.6,0.9
Less Than 6 Ft,1.4,2.3,60.8,34.2%,60.7,0.2
Less Than 10 Ft,1.8,3.3,56.2,48.2%,55.2,1.0
Greater Than 15 Ft,1.1,2.9,37.4,43.3%,36.9,0.5
