DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.7,8.3,44.6,100%,45.9,-1.3
3 Pointers,1.0,2.6,39.8,31.2%,35.2,4.6
2 Pointers,2.7,5.7,46.8,68.8%,50.6,-3.8
Less Than 6 Ft,1.7,2.9,57.5,35.6%,60.9,-3.4
Less Than 10 Ft,1.9,3.8,51.5,45.6%,56.2,-4.7
Greater Than 15 Ft,1.4,3.7,38.8,45.0%,36.4,2.4
