DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.7,7.4,50.4,100%,44.8,5.6
3 Pointers,1.1,3.0,36.1,40.4%,35.0,1.1
2 Pointers,2.6,4.4,60.1,59.6%,49.6,10.5
Less Than 6 Ft,1.5,2.2,69.6,29.4%,60.9,8.6
Less Than 10 Ft,1.9,2.8,66.2,37.9%,55.3,10.9
Greater Than 15 Ft,1.5,3.9,37.9,52.7%,36.9,1.0
