,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - NOP @ MIN",W,22,17,7,10,70.0,2,4,50.0,1,1,100.0,0,4,4,1,0,0,1,3,14,2017-02-10 00:00:00,MIN,AWAY
1,"FEB 08, 2017 - NOP vs. UTA",L,19,8,3,7,42.9,2,6,33.3,0,0,0.0,0,1,1,0,1,0,0,3,-15,2017-02-08 00:00:00,UTA,HOME
2,"FEB 06, 2017 - NOP vs. PHX",W,28,11,4,9,44.4,3,5,60.0,0,0,0.0,1,2,3,4,0,0,0,2,18,2017-02-06 00:00:00,PHX,HOME
3,"FEB 04, 2017 - NOP @ WAS",L,23,6,3,10,30.0,0,3,0.0,0,0,0.0,1,2,3,2,0,0,1,2,-1,2017-02-04 00:00:00,WAS,AWAY
4,"FEB 01, 2017 - NOP @ DET",L,21,5,2,8,25.0,1,6,16.7,0,0,0.0,0,6,6,1,1,0,1,3,5,2017-02-01 00:00:00,DET,AWAY
5,"JAN 31, 2017 - NOP @ TOR",L,33,15,6,9,66.7,3,5,60.0,0,0,0.0,0,6,6,0,0,1,1,2,-12,2017-01-31 00:00:00,TOR,AWAY
6,"JAN 29, 2017 - NOP vs. WAS",L,16,0,0,5,0.0,0,3,0.0,0,0,0.0,0,2,2,0,0,0,2,2,1,2017-01-29 00:00:00,WAS,HOME
7,"JAN 27, 2017 - NOP vs. SAS",W,13,5,2,7,28.6,1,3,33.3,0,0,0.0,1,1,2,2,0,0,1,2,-4,2017-01-27 00:00:00,SAS,HOME
8,"JAN 25, 2017 - NOP vs. OKC",L,23,5,2,10,20.0,1,3,33.3,0,0,0.0,0,3,3,1,0,0,0,1,-2,2017-01-25 00:00:00,OKC,HOME
9,"JAN 23, 2017 - NOP vs. CLE",W,18,3,1,4,25.0,1,2,50.0,0,0,0.0,0,2,2,1,0,1,1,1,-2,2017-01-23 00:00:00,CLE,HOME
10,"JAN 20, 2017 - NOP vs. BKN",L,22,11,4,8,50.0,1,3,33.3,2,2,100.0,1,2,3,1,0,0,0,2,-9,2017-01-20 00:00:00,BKN,HOME
11,"JAN 18, 2017 - NOP vs. ORL",W,24,10,4,11,36.4,2,8,25.0,0,1,0.0,0,4,4,3,0,0,1,2,-2,2017-01-18 00:00:00,ORL,HOME
12,"JAN 16, 2017 - NOP @ IND",L,15,10,4,5,80.0,2,3,66.7,0,0,0.0,0,4,4,0,0,1,2,1,-14,2017-01-16 00:00:00,IND,AWAY
13,"JAN 14, 2017 - NOP @ CHI",L,12,2,1,5,20.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,2,1,-9,2017-01-14 00:00:00,CHI,AWAY
14,"JAN 12, 2017 - NOP @ BKN",W,24,5,2,9,22.2,1,6,16.7,0,0,0.0,3,2,5,1,0,0,1,2,12,2017-01-12 00:00:00,BKN,AWAY
15,"JAN 09, 2017 - NOP @ NYK",W,27,11,4,7,57.1,3,5,60.0,0,0,0.0,0,3,3,3,3,0,0,0,16,2017-01-09 00:00:00,NYK,AWAY
16,"JAN 07, 2017 - NOP @ BOS",L,24,9,3,9,33.3,3,5,60.0,0,0,0.0,0,5,5,3,0,0,1,2,-14,2017-01-07 00:00:00,BOS,AWAY
17,"JAN 05, 2017 - NOP vs. ATL",L,31,15,5,16,31.3,4,9,44.4,1,1,100.0,2,5,7,4,1,0,0,2,-17,2017-01-05 00:00:00,ATL,HOME
18,"JAN 02, 2017 - NOP @ CLE",L,35,20,6,13,46.2,4,6,66.7,4,4,100.0,0,5,5,2,0,0,2,3,6,2017-01-02 00:00:00,CLE,AWAY
19,"DEC 30, 2016 - NOP vs. NYK",W,24,12,3,9,33.3,2,5,40.0,4,4,100.0,0,2,2,1,0,0,1,0,9,2016-12-30 00:00:00,NYK,HOME
20,"DEC 28, 2016 - NOP vs. LAC",W,23,17,7,11,63.6,3,5,60.0,0,0,0.0,1,5,6,0,1,0,1,1,-1,2016-12-28 00:00:00,LAC,HOME
21,"DEC 26, 2016 - NOP vs. DAL",W,23,14,6,8,75.0,2,4,50.0,0,0,0.0,0,2,2,2,0,0,0,1,11,2016-12-26 00:00:00,DAL,HOME
22,"DEC 23, 2016 - NOP vs. MIA",W,18,3,1,8,12.5,1,4,25.0,0,0,0.0,0,3,3,2,1,0,0,0,-10,2016-12-23 00:00:00,MIA,HOME
23,"DEC 21, 2016 - NOP vs. OKC",L,19,2,0,3,0.0,0,3,0.0,2,2,100.0,0,1,1,1,0,0,1,2,-1,2016-12-21 00:00:00,OKC,HOME
24,"DEC 20, 2016 - NOP @ PHI",W,21,10,4,9,44.4,2,2,100.0,0,0,0.0,0,1,1,1,0,0,2,1,0,2016-12-20 00:00:00,PHI,AWAY
25,"DEC 18, 2016 - NOP @ SAS",L,25,14,6,11,54.5,2,4,50.0,0,0,0.0,1,2,3,2,0,0,2,1,-16,2016-12-18 00:00:00,SAS,AWAY
26,"DEC 16, 2016 - NOP @ HOU",L,26,11,4,10,40.0,3,4,75.0,0,0,0.0,0,5,5,1,0,0,2,4,-8,2016-12-16 00:00:00,HOU,AWAY
