BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,29,20.3,7.2,2.5,5.9,42.7,1.0,3.2,31.5,1.2,1.6,73.9,0.3,2.5,2.9,1.8,1.0,1.0,0.2,1.3,0,0,-1.7
Home,15,20.8,7.7,2.8,6.6,42.4,0.9,3.3,26.0,1.3,1.8,70.4,0.2,2.7,2.9,2.0,0.9,0.9,0.1,1.3,0,0,-1.2
Road,14,19.7,6.6,2.2,5.1,43.1,1.1,3.0,38.1,1.1,1.4,78.9,0.5,2.4,2.9,1.6,1.2,1.1,0.3,1.2,0,0,-2.3
Wins,4,14.8,6.3,2.3,3.8,60.0,1.0,2.0,50.0,0.8,1.0,75.0,0.5,3.0,3.5,2.3,1.0,1.3,0.3,1.3,0,0,1.8
Losses,25,21.2,7.4,2.6,6.2,41.0,1.0,3.4,29.8,1.2,1.7,73.8,0.3,2.4,2.8,1.8,1.0,1.0,0.2,1.3,0,0,-2.3
December,12,15.5,4.7,1.6,4.4,35.8,0.8,2.6,32.3,0.7,1.0,66.7,0.3,2.3,2.6,1.3,0.6,0.9,0.2,0.9,0,0,-1.2
January,14,22.9,9.3,3.4,6.7,50.0,1.1,3.6,32.0,1.4,1.9,76.9,0.4,2.3,2.7,2.4,1.3,0.9,0.1,1.6,0,0,-0.7
February,3,27.5,7.7,2.3,8.0,29.2,1.0,3.7,27.3,2.0,2.7,75.0,0.3,4.3,4.7,1.0,1.7,1.7,0.3,1.3,0,0,-8.7
Pre All-Star,29,20.3,7.2,2.5,5.9,42.7,1.0,3.2,31.5,1.2,1.6,73.9,0.3,2.5,2.9,1.8,1.0,1.0,0.2,1.3,0,0,-1.7
Starters,1,29.7,4.0,1.0,9.0,11.1,0.0,4.0,0.0,2.0,2.0,100,0.0,5.0,5.0,1.0,1.0,1.0,0.0,2.0,0,0,-24.0
Bench,28,20.0,7.3,2.6,5.8,44.4,1.0,3.1,33.0,1.1,1.6,72.7,0.4,2.4,2.8,1.9,1.0,1.0,0.2,1.3,0,0,-0.9
0 Days Rest,4,22.0,10.0,3.0,7.0,42.9,1.3,4.8,26.3,2.8,3.3,84.6,0.3,3.0,3.3,2.8,1.3,0.8,0.3,1.3,0,0,-0.3
1 Days Rest,16,20.1,6.7,2.5,6.2,40.4,0.9,3.1,30.6,0.8,1.1,66.7,0.3,2.6,2.9,1.7,1.0,1.0,0.1,1.1,0,0,-1.1
2 Days Rest,6,19.6,6.8,2.5,4.5,55.6,1.2,2.5,46.7,0.7,0.8,80.0,0.3,1.8,2.2,1.8,1.2,0.8,0.3,2.0,0,0,-2.8
3 Days Rest,1,26.1,12.0,4.0,8.0,50.0,1.0,5.0,20.0,3.0,4.0,75.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0,0,-11.0
4 Days Rest,1,26.2,9.0,2.0,6.0,33.3,1.0,3.0,33.3,4.0,6.0,66.7,1.0,4.0,5.0,0.0,1.0,2.0,1.0,1.0,0,0,-2.0
6+ Days Rest,1,9.1,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,4.0,0.0,0.0,3.0,0.0,0.0,0,0,-2.0
