,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - SAC vs. ATL",W,16,9,4,6,66.7,0,0,0.0,1,2,50.0,0,4,4,3,0,0,0,3,9,2017-02-10 00:00:00,ATL,HOME
1,"FEB 08, 2017 - SAC vs. BOS",W,24,14,5,8,62.5,0,0,0.0,4,4,100.0,1,4,5,4,0,1,0,4,24,2017-02-08 00:00:00,BOS,HOME
2,"FEB 06, 2017 - SAC vs. CHI",L,7,4,2,2,100.0,0,0,0.0,0,1,0.0,0,2,2,1,0,0,0,0,0,2017-02-06 00:00:00,CHI,HOME
3,"FEB 04, 2017 - SAC vs. GSW",W,18,14,7,12,58.3,0,0,0.0,0,0,0.0,0,4,4,1,2,1,0,0,3,2017-02-04 00:00:00,GSW,HOME
4,"FEB 03, 2017 - SAC vs. PHX",L,14,4,2,4,50.0,0,0,0.0,0,0,0.0,1,3,4,0,1,0,1,3,-6,2017-02-03 00:00:00,PHX,HOME
5,"JAN 31, 2017 - SAC @ HOU",L,24,10,4,10,40.0,0,1,0.0,2,2,100.0,2,3,5,2,0,3,1,2,-3,2017-01-31 00:00:00,HOU,AWAY
6,"JAN 30, 2017 - SAC @ PHI",L,20,17,8,10,80.0,0,0,0.0,1,2,50.0,1,2,3,1,1,1,3,1,-4,2017-01-30 00:00:00,PHI,AWAY
7,"JAN 28, 2017 - SAC @ CHA",W,14,13,6,7,85.7,0,0,0.0,1,4,25.0,1,2,3,0,0,0,1,3,-11,2017-01-28 00:00:00,CHA,AWAY
8,"JAN 27, 2017 - SAC @ IND",L,12,2,0,1,0.0,0,0,0.0,2,2,100.0,1,0,1,2,0,0,0,2,-8,2017-01-27 00:00:00,IND,AWAY
9,"JAN 25, 2017 - SAC @ CLE",W,26,8,3,8,37.5,0,0,0.0,2,2,100.0,3,7,10,0,1,1,0,2,0,2017-01-25 00:00:00,CLE,AWAY
10,"JAN 23, 2017 - SAC @ DET",W,21,12,5,8,62.5,0,0,0.0,2,2,100.0,3,2,5,0,1,1,0,0,9,2017-01-23 00:00:00,DET,AWAY
11,"JAN 21, 2017 - SAC @ CHI",L,13,5,2,3,66.7,0,0,0.0,1,2,50.0,2,2,4,0,1,0,0,0,3,2017-01-21 00:00:00,CHI,AWAY
12,"JAN 20, 2017 - SAC @ MEM",L,12,6,2,3,66.7,0,0,0.0,2,2,100.0,0,2,2,0,1,1,0,3,3,2017-01-20 00:00:00,MEM,AWAY
13,"JAN 18, 2017 - SAC vs. IND",L,6,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,1,-1,2017-01-18 00:00:00,IND,HOME
14,"JAN 15, 2017 - SAC vs. OKC",L,5,2,1,2,50.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,2,-5,2017-01-15 00:00:00,OKC,HOME
15,"JAN 13, 2017 - SAC vs. CLE",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2017-01-13 00:00:00,CLE,HOME
16,"JAN 04, 2017 - SAC vs. MIA",L,7,2,1,2,50.0,0,0,0.0,0,0,0.0,2,1,3,1,1,0,0,1,5,2017-01-04 00:00:00,MIA,HOME
17,"JAN 03, 2017 - SAC @ DEN",W,1,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,3,2017-01-03 00:00:00,DEN,AWAY
18,"DEC 31, 2016 - SAC vs. MEM",L,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,-9,2016-12-31 00:00:00,MEM,HOME
19,"DEC 28, 2016 - SAC @ POR",L,10,0,0,0,0.0,0,0,0.0,0,2,0.0,0,2,2,0,0,0,0,1,-5,2016-12-28 00:00:00,POR,AWAY
20,"DEC 26, 2016 - SAC vs. PHI",W,12,9,4,7,57.1,0,0,0.0,1,2,50.0,2,2,4,0,1,1,0,3,-9,2016-12-26 00:00:00,PHI,HOME
21,"DEC 23, 2016 - SAC @ MIN",W,8,2,1,3,33.3,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,2,-6,2016-12-23 00:00:00,MIN,AWAY
22,"DEC 21, 2016 - SAC @ UTA",W,19,5,2,4,50.0,0,0,0.0,1,2,50.0,0,5,5,1,0,2,0,0,6,2016-12-21 00:00:00,UTA,AWAY
23,"DEC 20, 2016 - SAC vs. POR",W,7,6,3,3,100.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-1,2016-12-20 00:00:00,POR,HOME
24,"DEC 18, 2016 - SAC @ DAL",L,14,4,2,4,50.0,0,0,0.0,0,2,0.0,1,5,6,0,0,0,1,0,-8,2016-12-18 00:00:00,DAL,AWAY
25,"DEC 16, 2016 - SAC @ MEM",W,2,0,0,0,0.0,0,0,0.0,0,2,0.0,0,0,0,0,0,0,0,3,3,2016-12-16 00:00:00,MEM,AWAY
26,"DEC 14, 2016 - SAC @ HOU",L,23,11,5,8,62.5,0,0,0.0,1,1,100.0,1,4,5,2,1,2,0,3,-9,2016-12-14 00:00:00,HOU,AWAY
27,"DEC 12, 2016 - SAC vs. LAL",W,11,8,4,6,66.7,0,0,0.0,0,0,0.0,4,0,4,0,1,0,2,1,-3,2016-12-12 00:00:00,LAL,HOME
28,"DEC 10, 2016 - SAC @ UTA",L,12,4,2,5,40.0,0,1,0.0,0,0,0.0,1,1,2,0,0,0,0,1,-5,2016-12-10 00:00:00,UTA,AWAY
29,"DEC 09, 2016 - SAC vs. NYK",L,12,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,2,1,2016-12-09 00:00:00,NYK,HOME
30,"DEC 07, 2016 - SAC @ DAL",W,15,6,3,5,60.0,0,0,0.0,0,2,0.0,1,2,3,1,2,0,1,4,-3,2016-12-07 00:00:00,DAL,AWAY
31,"DEC 04, 2016 - SAC @ NYK",L,23,9,4,7,57.1,0,0,0.0,1,3,33.3,3,1,4,0,1,0,0,4,13,2016-12-04 00:00:00,NYK,AWAY
32,"DEC 02, 2016 - SAC @ BOS",L,12,6,3,5,60.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-1,2016-12-02 00:00:00,BOS,AWAY
33,"NOV 28, 2016 - SAC @ WAS",L,14,8,3,4,75.0,0,0,0.0,2,3,66.7,0,2,2,0,1,1,0,3,-1,2016-11-28 00:00:00,WAS,AWAY
34,"NOV 27, 2016 - SAC @ BKN",W,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-5,2016-11-27 00:00:00,BKN,AWAY
35,"NOV 20, 2016 - SAC vs. TOR",W,4,2,1,2,50.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,3,-9,2016-11-20 00:00:00,TOR,HOME
36,"NOV 18, 2016 - SAC vs. LAC",L,8,4,2,5,40.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,3,-13,2016-11-18 00:00:00,LAC,HOME
37,"NOV 16, 2016 - SAC vs. SAS",L,13,11,3,5,60.0,0,0,0.0,5,7,71.4,1,3,4,0,1,0,2,2,-8,2016-11-16 00:00:00,SAS,HOME
38,"NOV 11, 2016 - SAC @ POR",L,8,4,2,2,100.0,0,0,0.0,0,0,0.0,2,0,2,0,0,0,0,2,-3,2016-11-11 00:00:00,POR,AWAY
39,"NOV 10, 2016 - SAC vs. LAL",L,12,6,3,4,75.0,0,0,0.0,0,0,0.0,2,2,4,0,1,0,1,2,-11,2016-11-10 00:00:00,LAL,HOME
40,"NOV 08, 2016 - SAC vs. NOP",W,12,9,4,6,66.7,0,0,0.0,1,3,33.3,0,3,3,0,0,2,2,5,3,2016-11-08 00:00:00,NOP,HOME
41,"NOV 05, 2016 - SAC @ MIL",L,17,6,2,2,100.0,0,0,0.0,2,2,100.0,0,3,3,1,1,1,1,3,-7,2016-11-05 00:00:00,MIL,AWAY
42,"NOV 03, 2016 - SAC @ ORL",L,25,4,2,5,40.0,0,0,0.0,0,0,0.0,0,1,1,0,1,0,1,4,-5,2016-11-03 00:00:00,ORL,AWAY
43,"OCT 31, 2016 - SAC @ ATL",L,12,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,1,1,3,-4,2016-10-31 00:00:00,ATL,AWAY
44,"OCT 29, 2016 - SAC vs. MIN",W,8,4,2,3,66.7,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-11,2016-10-29 00:00:00,MIN,HOME
45,"OCT 27, 2016 - SAC vs. SAS",L,11,3,1,3,33.3,0,0,0.0,1,2,50.0,0,0,0,0,0,0,1,2,-6,2016-10-27 00:00:00,SAS,HOME
46,"OCT 26, 2016 - SAC @ PHX",W,19,6,3,6,50.0,0,0,0.0,0,0,0.0,1,1,2,2,0,0,1,1,0,2016-10-26 00:00:00,PHX,AWAY
