DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.3,6.5,65.4,100%,46.5,18.9
3 Pointers,0.8,1.0,75.0,15.4%,38.5,36.6
2 Pointers,3.5,5.5,63.6,84.6%,49.3,14.3
Less Than 6 Ft,2.3,3.5,64.3,53.8%,54.9,9.3
Less Than 10 Ft,2.8,4.3,64.7,65.4%,53.1,11.6
Greater Than 15 Ft,1.3,2.0,62.5,30.8%,38.2,24.3
