BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,22.4,8.5,3.1,7.2,43.0,1.6,4.3,37.4,0.7,1.0,74.4,0.3,2.7,3.0,1.1,1.0,0.6,0.1,2.4,0,0,-5.0
Home,26,21.7,7.8,2.9,6.8,42.4,1.4,4.1,34.9,0.7,0.8,77.3,0.3,2.2,2.5,0.9,1.0,0.6,0.0,2.0,0,0,-4.7
Road,19,23.2,9.4,3.4,7.7,43.8,1.9,4.7,40.4,0.8,1.1,71.4,0.3,3.3,3.6,1.4,1.1,0.6,0.3,2.9,0,0,-5.3
Wins,9,22.7,11.0,4.0,7.7,52.2,2.0,4.6,43.9,1.0,1.2,81.8,0.4,1.7,2.1,0.9,1.0,1.0,0.0,2.1,0,0,2.1
Losses,36,22.3,7.9,2.9,7.1,40.6,1.5,4.3,35.7,0.6,0.9,71.9,0.3,2.9,3.2,1.1,1.0,0.5,0.1,2.4,0,0,-6.7
October,4,21.1,9.0,3.5,9.3,37.8,2.0,6.0,33.3,0.0,0.3,0.0,0.0,2.8,2.8,1.5,1.8,1.3,0.5,2.3,0,0,-5.8
November,13,25.6,9.2,3.3,7.2,45.7,1.5,4.4,35.1,1.0,1.5,68.4,0.4,2.0,2.4,1.2,1.5,0.6,0.0,2.7,0,0,-6.8
December,13,22.1,9.2,3.2,7.2,43.6,1.8,4.2,42.6,1.2,1.3,88.2,0.1,4.0,4.1,1.0,0.8,0.6,0.1,2.6,0,0,-1.1
January,10,19.8,6.7,2.7,6.4,42.2,1.2,3.9,30.8,0.1,0.2,50.0,0.7,1.9,2.6,1.2,0.6,0.3,0.2,1.5,0,0,-9.5
February,5,20.7,8.2,2.8,6.8,41.2,2.0,4.2,47.6,0.6,0.8,75.0,0.0,2.4,2.4,0.4,0.8,0.6,0.0,2.8,0,0,-0.4
Pre All-Star,45,22.4,8.5,3.1,7.2,43.0,1.6,4.3,37.4,0.7,1.0,74.4,0.3,2.7,3.0,1.1,1.0,0.6,0.1,2.4,0,0,-5.0
Starters,10,18.8,6.0,2.4,6.1,39.3,1.1,3.8,28.9,0.1,0.2,50.0,0.6,2.1,2.7,1.1,0.4,0.3,0.2,1.4,0,0,-8.8
Bench,35,23.4,9.2,3.3,7.5,43.9,1.8,4.5,39.5,0.9,1.2,75.6,0.2,2.8,3.0,1.1,1.2,0.7,0.1,2.7,0,0,-3.9
0 Days Rest,7,22.2,5.9,2.3,6.9,33.3,1.1,4.4,25.8,0.1,0.3,50.0,0.7,3.1,3.9,0.6,1.0,0.7,0.1,2.0,0,0,-9.7
1 Days Rest,27,23.4,8.9,3.1,7.4,42.7,1.6,4.4,36.4,1.0,1.2,78.8,0.1,3.0,3.1,1.1,0.9,0.7,0.0,2.7,0,0,-2.9
2 Days Rest,7,19.9,9.4,3.3,6.1,53.5,2.1,3.7,57.7,0.7,1.1,62.5,0.4,1.9,2.3,1.1,1.3,0.0,0.3,1.7,0,0,-7.0
3 Days Rest,1,22.8,11.0,5.0,9.0,55.6,1.0,5.0,20.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0,0,-10.0
5 Days Rest,1,25.3,16.0,6.0,15.0,40.0,4.0,9.0,44.4,0.0,0.0,0.0,0.0,4.0,4.0,3.0,3.0,2.0,2.0,3.0,0,0,3.0
6+ Days Rest,2,15.4,5.0,2.0,4.5,44.4,1.0,3.0,33.3,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.0,2.0,0,0,-10.0
