,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DEN @ CLE",L,38,27,9,18,50.0,1,2,50.0,8,10,80.0,6,7,13,4,0,2,5,2,-10,2017-02-11 00:00:00,CLE,AWAY
1,"FEB 10, 2017 - DEN @ NYK",W,37,40,17,23,73.9,2,3,66.7,4,5,80.0,4,5,9,5,2,0,2,2,19,2017-02-10 00:00:00,NYK,AWAY
2,"FEB 08, 2017 - DEN @ ATL",L,34,18,8,17,47.1,2,3,66.7,0,0,0.0,9,6,15,3,0,0,0,4,-12,2017-02-08 00:00:00,ATL,AWAY
3,"FEB 06, 2017 - DEN vs. DAL",W,24,13,5,9,55.6,0,1,0.0,3,3,100.0,1,3,4,9,1,0,2,5,18,2017-02-06 00:00:00,DAL,HOME
4,"FEB 04, 2017 - DEN @ SAS",L,15,11,5,9,55.6,1,2,50.0,0,0,0.0,1,0,1,2,0,0,5,3,-14,2017-02-04 00:00:00,SAS,AWAY
5,"FEB 03, 2017 - DEN vs. MIL",W,32,20,8,15,53.3,2,4,50.0,2,2,100.0,6,7,13,11,1,0,2,0,8,2017-02-03 00:00:00,MIL,HOME
6,"JAN 26, 2017 - DEN vs. PHX",W,36,29,12,21,57.1,0,2,0.0,5,6,83.3,8,6,14,8,1,2,3,2,21,2017-01-26 00:00:00,PHX,HOME
7,"JAN 24, 2017 - DEN vs. UTA",W,35,23,9,15,60.0,0,4,0.0,5,5,100.0,0,11,11,6,2,3,4,3,3,2017-01-24 00:00:00,UTA,HOME
8,"JAN 22, 2017 - DEN @ MIN",L,27,18,8,15,53.3,0,3,0.0,2,2,100.0,5,4,9,4,2,2,4,5,-7,2017-01-22 00:00:00,MIN,AWAY
9,"JAN 21, 2017 - DEN vs. LAC",W,21,19,8,11,72.7,2,3,66.7,1,1,100.0,3,7,10,3,0,0,3,3,20,2017-01-21 00:00:00,LAC,HOME
10,"JAN 19, 2017 - DEN @ SAS",L,38,35,14,22,63.6,2,4,50.0,5,5,100.0,4,8,12,4,0,2,3,2,-17,2017-01-19 00:00:00,SAS,AWAY
11,"JAN 17, 2017 - DEN @ LAL",W,34,29,12,22,54.5,1,5,20.0,4,6,66.7,7,8,15,1,0,3,2,3,21,2017-01-17 00:00:00,LAL,AWAY
12,"JAN 16, 2017 - DEN vs. ORL",W,36,30,13,19,68.4,1,2,50.0,3,5,60.0,3,8,11,5,3,1,2,2,18,2017-01-16 00:00:00,ORL,HOME
13,"JAN 12, 2017 - DEN vs. IND",W,30,22,7,11,63.6,2,3,66.7,6,6,100.0,3,7,10,8,1,1,3,1,29,2017-01-12 00:00:00,IND,HOME
14,"JAN 05, 2017 - DEN vs. SAS",L,27,19,8,10,80.0,0,0,0.0,3,4,75.0,5,6,11,5,1,0,3,2,-9,2017-01-05 00:00:00,SAS,HOME
15,"JAN 03, 2017 - DEN vs. SAC",L,28,18,7,11,63.6,1,2,50.0,3,3,100.0,1,5,6,5,1,1,1,3,-20,2017-01-03 00:00:00,SAC,HOME
16,"JAN 02, 2017 - DEN @ GSW",L,25,21,8,17,47.1,1,2,50.0,4,4,100.0,8,5,13,5,1,0,2,2,-5,2017-01-02 00:00:00,GSW,AWAY
17,"DEC 30, 2016 - DEN vs. PHI",L,22,25,9,13,69.2,0,0,0.0,7,9,77.8,2,5,7,4,0,0,2,5,-1,2016-12-30 00:00:00,PHI,HOME
18,"DEC 28, 2016 - DEN vs. MIN",W,34,16,6,12,50.0,0,2,0.0,4,5,80.0,2,6,8,11,0,1,2,3,-3,2016-12-28 00:00:00,MIN,HOME
19,"DEC 26, 2016 - DEN @ LAC",W,32,24,11,16,68.8,2,3,66.7,0,1,0.0,2,8,10,4,3,0,2,4,17,2016-12-26 00:00:00,LAC,AWAY
20,"DEC 23, 2016 - DEN vs. ATL",L,19,8,3,4,75.0,1,1,100.0,1,2,50.0,1,6,7,6,0,3,5,6,5,2016-12-23 00:00:00,ATL,HOME
21,"DEC 20, 2016 - DEN @ LAC",L,21,9,4,7,57.1,0,2,0.0,1,2,50.0,2,4,6,1,0,0,2,3,-21,2016-12-20 00:00:00,LAC,AWAY
22,"DEC 19, 2016 - DEN vs. DAL",W,38,27,13,17,76.5,1,1,100.0,0,0,0.0,3,14,17,9,1,0,3,1,20,2016-12-19 00:00:00,DAL,HOME
23,"DEC 17, 2016 - DEN vs. NYK",W,20,10,5,8,62.5,0,0,0.0,0,0,0.0,2,7,9,5,0,0,1,5,6,2016-12-17 00:00:00,NYK,HOME
24,"DEC 15, 2016 - DEN vs. POR",W,19,13,5,6,83.3,1,1,100.0,2,3,66.7,0,4,4,5,0,0,1,5,15,2016-12-15 00:00:00,POR,HOME
25,"DEC 12, 2016 - DEN @ DAL",L,26,27,10,12,83.3,0,0,0.0,7,7,100.0,7,4,11,4,1,1,1,1,2,2016-12-12 00:00:00,DAL,AWAY
26,"DEC 10, 2016 - DEN @ ORL",W,26,14,6,11,54.5,0,3,0.0,2,2,100.0,1,5,6,6,1,2,1,3,22,2016-12-10 00:00:00,ORL,AWAY
27,"DEC 08, 2016 - DEN @ WAS",L,28,17,6,10,60.0,0,0,0.0,5,7,71.4,7,4,11,1,0,1,4,1,-20,2016-12-08 00:00:00,WAS,AWAY
28,"DEC 07, 2016 - DEN @ BKN",L,21,14,5,7,71.4,0,0,0.0,4,4,100.0,7,4,11,3,0,1,1,3,18,2016-12-07 00:00:00,BKN,AWAY
29,"NOV 30, 2016 - DEN vs. MIA",L,24,17,7,11,63.6,0,0,0.0,3,4,75.0,3,11,14,3,1,0,1,3,1,2016-11-30 00:00:00,MIA,HOME
30,"NOV 27, 2016 - DEN @ PHX",W,31,13,3,8,37.5,1,2,50.0,6,6,100.0,3,8,11,3,0,1,1,2,11,2016-11-27 00:00:00,PHX,AWAY
31,"NOV 25, 2016 - DEN vs. OKC",L,29,7,3,7,42.9,1,2,50.0,0,0,0.0,3,3,6,5,0,2,3,5,-6,2016-11-25 00:00:00,OKC,HOME
32,"NOV 23, 2016 - DEN @ UTA",L,23,9,4,6,66.7,0,0,0.0,1,2,50.0,1,4,5,6,0,0,0,4,-3,2016-11-23 00:00:00,UTA,AWAY
33,"NOV 22, 2016 - DEN vs. CHI",W,18,8,3,5,60.0,0,0,0.0,2,2,100.0,3,5,8,3,1,1,0,1,13,2016-11-22 00:00:00,CHI,HOME
34,"NOV 20, 2016 - DEN vs. UTA",W,21,12,5,8,62.5,1,1,100.0,1,2,50.0,2,3,5,4,0,1,0,3,11,2016-11-20 00:00:00,UTA,HOME
35,"NOV 18, 2016 - DEN vs. TOR",L,27,8,4,8,50.0,0,2,0.0,0,0,0.0,2,10,12,4,0,2,3,3,3,2016-11-18 00:00:00,TOR,HOME
36,"NOV 16, 2016 - DEN vs. PHX",W,19,10,3,4,75.0,0,0,0.0,4,5,80.0,0,2,2,2,0,0,1,3,-1,2016-11-16 00:00:00,PHX,HOME
37,"NOV 13, 2016 - DEN @ POR",L,26,0,0,3,0.0,0,0,0.0,0,0,0.0,0,5,5,3,1,1,2,5,11,2016-11-13 00:00:00,POR,AWAY
38,"NOV 12, 2016 - DEN vs. DET",L,20,6,2,7,28.6,0,0,0.0,2,2,100.0,2,1,3,1,1,0,1,1,-6,2016-11-12 00:00:00,DET,HOME
39,"NOV 10, 2016 - DEN vs. GSW",L,18,4,1,5,20.0,0,3,0.0,2,2,100.0,1,2,3,2,1,0,0,3,-21,2016-11-10 00:00:00,GSW,HOME
40,"NOV 08, 2016 - DEN @ MEM",L,28,12,4,10,40.0,1,3,33.3,3,4,75.0,1,4,5,2,2,0,0,4,5,2016-11-08 00:00:00,MEM,AWAY
41,"NOV 06, 2016 - DEN @ BOS",W,22,9,4,5,80.0,0,1,0.0,1,1,100.0,0,5,5,2,1,1,1,2,6,2016-11-06 00:00:00,BOS,AWAY
42,"NOV 05, 2016 - DEN @ DET",L,23,6,3,9,33.3,0,0,0.0,0,0,0.0,2,4,6,0,1,1,1,3,-14,2016-11-05 00:00:00,DET,AWAY
43,"NOV 03, 2016 - DEN @ MIN",W,14,8,3,3,100.0,0,0,0.0,2,4,50.0,1,2,3,5,0,0,1,3,7,2016-11-03 00:00:00,MIN,AWAY
44,"OCT 31, 2016 - DEN @ TOR",L,22,12,6,9,66.7,0,1,0.0,0,0,0.0,2,2,4,1,0,0,4,4,-9,2016-10-31 00:00:00,TOR,AWAY
45,"OCT 29, 2016 - DEN vs. POR",L,34,23,10,20,50.0,1,5,20.0,2,3,66.7,6,11,17,2,4,1,1,5,-1,2016-10-29 00:00:00,POR,HOME
46,"OCT 26, 2016 - DEN @ NOP",W,21,5,2,5,40.0,1,2,50.0,0,0,0.0,1,6,7,2,0,0,4,4,5,2016-10-26 00:00:00,NOP,AWAY
