DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,5.5,11.4,47.8,100%,44.2,3.6
3 Pointers,1.6,4.1,39.0,35.6%,35.5,3.5
2 Pointers,3.9,7.3,52.7,64.4%,49.0,3.7
Less Than 6 Ft,1.7,2.5,68.6,22.1%,61.4,7.2
Less Than 10 Ft,2.3,3.8,59.3,33.2%,55.3,4.0
Greater Than 15 Ft,2.8,6.5,43.2,56.6%,37.3,6.0
