BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,51,33.6,25.3,8.5,17.8,47.6,4.1,9.8,42.1,4.2,4.6,91.9,0.5,3.7,4.2,6.4,2.9,1.7,0.2,2.2,4,0,13.4
Home,26,33.0,26.4,9.0,17.8,50.6,4.5,9.7,46.8,3.9,4.3,91.0,0.4,4.0,4.4,6.3,3.0,1.6,0.2,1.8,2,0,17.2
Road,25,34.2,24.2,8.0,17.9,44.5,3.7,10.0,37.3,4.6,4.9,92.7,0.7,3.3,4.0,6.4,2.9,1.8,0.2,2.6,2,0,9.4
Wins,43,33.0,25.5,8.6,17.7,48.5,4.3,9.6,44.2,4.1,4.4,92.1,0.6,3.5,4.0,6.4,2.8,1.8,0.1,2.1,3,0,16.7
Losses,8,36.5,24.4,8.0,18.5,43.2,3.5,10.9,32.2,4.9,5.4,90.7,0.4,4.8,5.1,6.0,3.6,1.5,0.5,2.9,1,0,-4.3
October,3,34.1,25.7,8.7,18.0,48.1,4.0,9.3,42.9,4.3,5.0,86.7,0.3,1.3,1.7,5.0,3.0,0.3,0.0,3.0,0,0,-1.0
November,15,33.4,26.8,8.8,17.7,49.6,4.2,10.0,42.0,5.0,5.4,92.6,0.8,3.9,4.7,6.1,3.0,1.7,0.2,2.2,1,0,15.7
December,16,32.8,20.9,6.6,15.5,42.7,3.2,8.5,37.5,4.5,4.7,96.0,0.5,3.8,4.3,5.8,2.4,2.0,0.1,2.7,1,0,11.9
January,13,34.2,27.8,9.8,20.5,47.9,4.8,11.1,43.1,3.4,3.9,86.3,0.4,4.1,4.5,7.0,3.6,1.5,0.3,1.4,1,0,15.3
February,4,34.4,29.0,10.3,18.5,55.4,5.8,10.8,53.5,2.8,3.0,91.7,0.5,2.8,3.3,8.5,2.5,2.5,0.0,2.3,1,0,15.5
Pre All-Star,51,33.6,25.3,8.5,17.8,47.6,4.1,9.8,42.1,4.2,4.6,91.9,0.5,3.7,4.2,6.4,2.9,1.7,0.2,2.2,4,0,13.4
Starters,51,33.6,25.3,8.5,17.8,47.6,4.1,9.8,42.1,4.2,4.6,91.9,0.5,3.7,4.2,6.4,2.9,1.7,0.2,2.2,4,0,13.4
0 Days Rest,9,34.3,24.8,8.1,17.9,45.3,3.1,9.4,32.9,5.4,5.6,98.0,0.4,5.1,5.6,7.2,3.4,1.6,0.2,2.3,2,0,7.0
1 Days Rest,29,33.3,23.8,8.0,17.2,46.7,4.0,9.6,41.4,3.8,4.2,89.4,0.5,3.4,3.9,6.1,2.9,1.9,0.2,2.1,1,0,14.2
2 Days Rest,9,34.8,31.1,10.2,20.0,51.1,5.3,10.8,49.5,5.3,5.7,94.1,0.9,3.6,4.4,5.9,2.9,1.3,0.1,2.4,0,0,16.8
3 Days Rest,4,30.9,24.5,8.8,17.3,50.7,5.0,10.3,48.8,2.0,2.5,80.0,0.3,2.5,2.8,7.3,2.5,2.0,0.0,2.3,1,0,14.8
