DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.9,5.5,51.7,100%,43.2,8.6
3 Pointers,0.7,1.8,36.8,32.8%,35.6,1.2
2 Pointers,2.2,3.7,59.0,67.2%,48.4,10.6
Less Than 6 Ft,1.2,1.8,65.8,32.8%,61.4,4.3
Less Than 10 Ft,1.4,2.2,63.0,39.7%,56.4,6.7
Greater Than 15 Ft,1.1,2.9,36.7,51.7%,36.2,0.5
