DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,1.4,3.8,37.7,100%,46.0,-8.3
3 Pointers,0.2,0.7,30.8,18.8%,30.5,0.3
2 Pointers,1.2,3.1,39.3,81.2%,50.3,-11.0
Less Than 6 Ft,0.7,1.8,40.6,46.4%,60.0,-19.4
Less Than 10 Ft,0.9,2.5,37.8,65.2%,54.2,-16.4
Greater Than 15 Ft,0.5,1.3,39.1,33.3%,37.6,1.5
