,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"DEC 31, 2016 - CHA vs. CLE",L,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,3,2016-12-31 00:00:00,CLE,HOME
1,"NOV 29, 2016 - CHA vs. DET",L,4,0,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-3,2016-11-29 00:00:00,DET,HOME
2,"NOV 28, 2016 - CHA @ MEM",W,4,1,0,1,0.0,0,0,0.0,1,2,50.0,0,0,0,1,0,0,0,0,-3,2016-11-28 00:00:00,MEM,AWAY
3,"NOV 21, 2016 - CHA vs. MEM",L,3,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,2016-11-21 00:00:00,MEM,HOME
4,"NOV 07, 2016 - CHA vs. IND",W,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,0,0,-3,2016-11-07 00:00:00,IND,HOME
