DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.5,10.2,44.1,100%,46.2,-2.1
3 Pointers,1.3,3.5,35.8,34.7%,36.5,-0.7
2 Pointers,3.2,6.6,48.5,65.3%,50.3,-1.8
Less Than 6 Ft,1.6,2.8,58.9,27.1%,59.9,-1.0
Less Than 10 Ft,2.1,3.8,55.8,37.6%,56.0,-0.2
Greater Than 15 Ft,2.0,5.4,36.7,53.5%,37.7,-0.9
