DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,7.0,12.9,53.8,100%,48.3,5.5
3 Pointers,0.7,2.0,34.1,15.5%,37.0,-2.9
2 Pointers,6.3,10.9,57.4,84.5%,51.7,5.7
Less Than 6 Ft,3.6,5.7,62.5,44.1%,61.8,0.7
Less Than 10 Ft,4.5,7.4,59.9,57.5%,57.0,2.9
Greater Than 15 Ft,2.0,4.5,43.5,35.1%,38.7,4.8
