BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,17,23.4,9.5,3.1,7.7,40.5,1.5,3.8,38.5,1.8,2.2,81.1,0.4,1.5,1.9,2.9,1.5,0.9,0.2,1.5,0,0,-2.8
Home,8,22.0,7.3,2.5,7.3,34.5,0.8,3.1,24.0,1.5,1.5,100,0.3,1.8,2.0,2.1,1.3,1.3,0.3,1.0,0,0,-2.1
Road,9,24.6,11.4,3.7,8.1,45.2,2.1,4.4,47.5,2.0,2.8,72.0,0.6,1.2,1.8,3.6,1.8,0.7,0.2,1.9,0,0,-3.4
Wins,6,31.4,13.7,4.7,10.8,43.1,2.3,5.2,45.2,2.0,2.2,92.3,0.5,2.3,2.8,4.5,1.3,1.8,0.3,2.2,0,0,3.7
Losses,11,19.0,7.2,2.3,6.0,37.9,1.0,3.1,32.4,1.6,2.2,75.0,0.4,1.0,1.4,2.0,1.6,0.5,0.2,1.1,0,0,-6.4
November,9,16.4,5.8,1.9,5.3,35.4,0.9,3.0,29.6,1.1,1.8,62.5,0.4,0.9,1.3,1.9,1.6,0.2,0.2,1.2,0,0,-5.2
December,1,3.4,2.0,1.0,1.0,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,3.0
January,2,36.6,14.0,5.0,12.0,41.7,2.0,5.0,40.0,2.0,2.0,100,1.0,2.5,3.5,5.0,1.0,3.0,0.0,2.5,0,0,11.0
February,5,34.5,15.8,5.0,11.6,43.1,2.6,5.6,46.4,3.2,3.4,94.1,0.2,2.4,2.6,4.4,2.0,1.6,0.4,1.8,0,0,-5.2
Pre All-Star,17,23.4,9.5,3.1,7.7,40.5,1.5,3.8,38.5,1.8,2.2,81.1,0.4,1.5,1.9,2.9,1.5,0.9,0.2,1.5,0,0,-2.8
Starters,7,35.1,15.3,5.0,11.7,42.7,2.4,5.4,44.7,2.9,3.0,95.2,0.4,2.4,2.9,4.6,1.7,2.0,0.3,2.0,0,0,-0.6
Bench,10,15.1,5.4,1.8,4.9,36.7,0.8,2.7,29.6,1.0,1.6,62.5,0.4,0.8,1.2,1.7,1.4,0.2,0.2,1.1,0,0,-4.4
0 Days Rest,3,30.4,14.0,4.7,9.7,48.3,2.0,4.3,46.2,2.7,3.0,88.9,0.0,2.7,2.7,3.0,1.7,1.7,0.0,3.0,0,0,8.0
1 Days Rest,7,25.5,11.4,3.9,9.6,40.3,2.1,5.1,41.7,1.6,2.4,64.7,0.3,1.6,1.9,3.1,2.0,0.9,0.3,1.4,0,0,-5.0
2 Days Rest,4,18.7,5.8,1.5,5.5,27.3,0.5,2.8,18.2,2.3,2.3,100,0.8,1.3,2.0,2.0,1.0,0.5,0.5,0.8,0,0,-11.5
3 Days Rest,2,19.5,5.5,2.0,5.0,40.0,0.5,2.0,25.0,1.0,1.0,100,1.0,0.0,1.0,3.5,0.0,1.0,0.0,1.5,0,0,7.5
6+ Days Rest,1,14.0,5.0,2.0,3.0,66.7,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,1.0,0.0,0.0,0,0,-6.0
