BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,52,15.6,5.8,2.1,4.9,42.5,0.4,1.3,30.4,1.2,1.7,72.1,0.5,2.0,2.5,0.7,0.7,0.4,0.3,1.7,0,0,-1.4
Home,26,15.5,5.9,2.0,5.1,40.2,0.4,1.5,26.3,1.4,2.0,69.8,0.4,2.2,2.6,0.7,0.6,0.3,0.3,2.0,0,0,-1.3
Road,26,15.6,5.6,2.1,4.7,45.1,0.4,1.2,35.5,1.0,1.3,75.8,0.7,1.8,2.5,0.6,0.8,0.5,0.2,1.4,0,0,-1.4
Wins,33,14.7,5.2,1.8,4.6,39.5,0.4,1.4,26.7,1.2,1.8,69.0,0.4,2.1,2.5,0.6,0.6,0.3,0.2,1.5,0,0,-0.8
Losses,19,17.1,6.7,2.5,5.4,47.1,0.5,1.3,37.5,1.2,1.5,78.6,0.8,1.8,2.6,0.7,0.8,0.6,0.3,1.9,0,0,-2.3
October,3,17.5,8.0,3.3,5.7,58.8,0.0,0.3,0.0,1.3,1.7,80.0,0.3,1.0,1.3,0.7,0.7,0.3,0.7,1.7,0,0,-4.3
November,15,13.2,4.6,1.7,4.4,37.9,0.5,1.6,33.3,0.7,1.5,50.0,0.9,1.4,2.3,0.7,0.7,0.5,0.3,1.6,0,0,0.0
December,16,12.9,4.7,1.9,4.1,47.7,0.3,0.8,30.8,0.6,0.7,81.8,0.5,1.0,1.5,0.4,0.4,0.2,0.3,1.2,0,0,0.2
January,13,16.4,6.2,2.2,5.5,39.4,0.4,1.5,26.3,1.5,1.7,86.4,0.2,3.5,3.8,0.8,1.0,0.5,0.2,2.2,0,0,-3.2
February,5,27.8,10.2,2.8,7.0,40.0,0.8,2.4,33.3,3.8,5.2,73.1,0.6,3.6,4.2,0.8,1.0,0.8,0.0,2.4,0,0,-4.0
Pre All-Star,52,15.6,5.8,2.1,4.9,42.5,0.4,1.3,30.4,1.2,1.7,72.1,0.5,2.0,2.5,0.7,0.7,0.4,0.3,1.7,0,0,-1.4
Starters,12,24.8,9.3,3.0,7.7,39.1,0.8,2.8,30.3,2.5,3.4,73.2,0.8,3.6,4.4,1.2,1.2,0.9,0.3,2.8,0,0,-2.1
Bench,40,12.8,4.7,1.8,4.1,44.4,0.3,0.9,30.6,0.8,1.1,71.1,0.5,1.5,2.0,0.5,0.6,0.3,0.3,1.4,0,0,-1.2
0 Days Rest,11,18.3,6.5,2.4,5.5,42.6,0.6,1.6,38.9,1.2,1.5,81.3,0.6,2.5,3.2,1.1,0.8,0.5,0.3,1.9,0,0,0.9
1 Days Rest,27,15.2,6.0,2.2,5.1,42.8,0.4,1.4,29.7,1.2,1.9,64.7,0.6,1.7,2.3,0.4,0.4,0.3,0.2,1.6,0,0,0.4
2 Days Rest,11,14.3,3.9,1.4,3.8,35.7,0.1,0.9,10.0,1.1,1.3,85.7,0.4,2.1,2.5,0.7,1.2,0.5,0.2,1.7,0,0,-7.6
3 Days Rest,2,10.6,6.5,2.5,4.5,55.6,1.0,2.0,50.0,0.5,0.5,100,0.5,2.0,2.5,0.5,1.0,0.5,0.5,2.5,0,0,-5.0
6+ Days Rest,1,19.5,9.0,3.0,4.0,75.0,0.0,0.0,0.0,3.0,4.0,75.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0,0,0.0
