DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.6,5.3,49.4,100%,43.9,5.5
3 Pointers,0.6,1.6,39.0,30.9%,36.0,2.9
2 Pointers,2.0,3.7,54.1,69.1%,48.3,5.8
Less Than 6 Ft,0.9,1.1,82.4,20.5%,58.8,23.5
Less Than 10 Ft,1.3,1.8,68.6,34.5%,54.3,14.3
Greater Than 15 Ft,1.2,3.0,39.3,56.2%,37.5,1.8
