,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - LAC @ CHA",W,24,10,3,11,27.3,2,8,25.0,2,2,100.0,1,3,4,2,0,1,0,3,-1,2017-02-11 00:00:00,CHA,AWAY
1,"FEB 08, 2017 - LAC @ NYK",W,28,14,4,12,33.3,2,6,33.3,4,4,100.0,0,5,5,2,0,0,0,1,0,2017-02-08 00:00:00,NYK,AWAY
2,"FEB 06, 2017 - LAC @ TOR",L,33,12,5,13,38.5,1,6,16.7,1,1,100.0,1,3,4,1,1,0,1,1,-4,2017-02-06 00:00:00,TOR,AWAY
3,"FEB 05, 2017 - LAC @ BOS",L,33,6,2,9,22.2,0,3,0.0,2,2,100.0,1,3,4,1,0,0,2,4,3,2017-02-05 00:00:00,BOS,AWAY
4,"FEB 02, 2017 - LAC vs. GSW",L,37,17,6,14,42.9,4,10,40.0,1,1,100.0,0,2,2,3,2,1,2,1,-7,2017-02-02 00:00:00,GSW,HOME
5,"FEB 01, 2017 - LAC @ PHX",W,31,16,5,13,38.5,2,7,28.6,4,4,100.0,0,2,2,3,1,1,1,1,16,2017-02-01 00:00:00,PHX,AWAY
6,"JAN 28, 2017 - LAC @ GSW",L,26,13,4,8,50.0,3,5,60.0,2,2,100.0,0,1,1,0,1,0,4,1,-38,2017-01-28 00:00:00,GSW,AWAY
7,"JAN 24, 2017 - LAC @ PHI",L,35,22,6,15,40.0,5,10,50.0,5,6,83.3,0,1,1,1,0,0,2,3,-5,2017-01-24 00:00:00,PHI,AWAY
8,"JAN 23, 2017 - LAC @ ATL",W,35,17,6,13,46.2,3,4,75.0,2,2,100.0,1,2,3,3,1,0,2,1,1,2017-01-23 00:00:00,ATL,AWAY
9,"JAN 21, 2017 - LAC @ DEN",L,26,14,6,15,40.0,2,7,28.6,0,0,0.0,0,1,1,3,2,0,0,1,-10,2017-01-21 00:00:00,DEN,AWAY
10,"JAN 19, 2017 - LAC vs. MIN",L,31,9,4,11,36.4,1,3,33.3,0,0,0.0,1,1,2,3,1,0,1,0,-2,2017-01-19 00:00:00,MIN,HOME
11,"JAN 16, 2017 - LAC vs. OKC",W,27,20,7,15,46.7,5,10,50.0,1,1,100.0,0,1,1,2,2,0,0,0,16,2017-01-16 00:00:00,OKC,HOME
12,"JAN 14, 2017 - LAC vs. LAL",W,30,10,4,12,33.3,2,7,28.6,0,0,0.0,0,1,1,2,1,0,1,4,17,2017-01-14 00:00:00,LAL,HOME
13,"JAN 11, 2017 - LAC vs. ORL",W,36,22,7,16,43.8,3,9,33.3,5,7,71.4,0,6,6,5,0,1,0,2,17,2017-01-11 00:00:00,ORL,HOME
14,"JAN 08, 2017 - LAC vs. MIA",W,33,25,9,19,47.4,4,8,50.0,3,4,75.0,1,6,7,2,0,0,1,3,17,2017-01-08 00:00:00,MIA,HOME
15,"JAN 06, 2017 - LAC @ SAC",W,32,19,6,13,46.2,5,9,55.6,2,3,66.7,0,4,4,1,0,0,1,2,-12,2017-01-06 00:00:00,SAC,AWAY
16,"JAN 04, 2017 - LAC vs. MEM",W,37,19,5,13,38.5,2,8,25.0,7,8,87.5,0,3,3,2,0,0,1,1,13,2017-01-04 00:00:00,MEM,HOME
17,"JAN 02, 2017 - LAC vs. PHX",W,34,22,9,14,64.3,3,5,60.0,1,1,100.0,1,3,4,0,0,0,2,2,7,2017-01-02 00:00:00,PHX,HOME
18,"DEC 31, 2016 - LAC @ OKC",L,20,5,2,9,22.2,1,6,16.7,0,1,0.0,0,1,1,0,1,0,0,3,-22,2016-12-31 00:00:00,OKC,AWAY
19,"DEC 30, 2016 - LAC @ HOU",L,25,8,3,9,33.3,2,6,33.3,0,0,0.0,1,0,1,1,0,0,1,3,2,2016-12-30 00:00:00,HOU,AWAY
20,"DEC 25, 2016 - LAC @ LAL",L,26,22,8,16,50.0,4,7,57.1,2,2,100.0,1,1,2,3,1,0,1,2,-13,2016-12-25 00:00:00,LAL,AWAY
21,"DEC 23, 2016 - LAC vs. DAL",L,30,11,4,10,40.0,2,7,28.6,1,2,50.0,0,3,3,3,0,0,5,3,-5,2016-12-23 00:00:00,DAL,HOME
22,"DEC 22, 2016 - LAC vs. SAS",W,21,11,3,7,42.9,3,4,75.0,2,2,100.0,0,0,0,0,2,0,0,1,12,2016-12-22 00:00:00,SAS,HOME
23,"DEC 20, 2016 - LAC vs. DEN",W,26,27,10,16,62.5,7,9,77.8,0,0,0.0,0,3,3,2,1,0,0,0,34,2016-12-20 00:00:00,DEN,HOME
24,"DEC 18, 2016 - LAC @ WAS",L,25,17,7,14,50.0,2,6,33.3,1,2,50.0,0,1,1,0,0,0,0,2,0,2016-12-18 00:00:00,WAS,AWAY
25,"DEC 16, 2016 - LAC @ MIA",W,29,17,5,16,31.3,2,9,22.2,5,6,83.3,0,1,1,1,0,0,0,0,4,2016-12-16 00:00:00,MIA,AWAY
26,"DEC 14, 2016 - LAC @ ORL",W,29,10,3,11,27.3,3,6,50.0,1,1,100.0,0,3,3,0,0,0,0,1,3,2016-12-14 00:00:00,ORL,AWAY
27,"DEC 12, 2016 - LAC vs. POR",W,28,19,5,11,45.5,1,4,25.0,8,8,100.0,0,0,0,0,1,1,0,1,2,2016-12-12 00:00:00,POR,HOME
28,"DEC 10, 2016 - LAC vs. NOP",W,34,16,6,14,42.9,2,7,28.6,2,2,100.0,0,1,1,0,0,0,1,0,22,2016-12-10 00:00:00,NOP,HOME
29,"DEC 07, 2016 - LAC vs. GSW",L,22,2,1,4,25.0,0,2,0.0,0,0,0.0,0,0,0,0,1,0,2,2,-23,2016-12-07 00:00:00,GSW,HOME
30,"DEC 04, 2016 - LAC vs. IND",L,31,15,5,15,33.3,5,11,45.5,0,0,0.0,0,3,3,1,0,0,2,5,7,2016-12-04 00:00:00,IND,HOME
31,"DEC 01, 2016 - LAC @ CLE",W,25,23,9,13,69.2,4,6,66.7,1,2,50.0,0,2,2,1,0,0,2,1,18,2016-12-01 00:00:00,CLE,AWAY
32,"NOV 29, 2016 - LAC @ BKN",L,38,18,7,18,38.9,3,10,30.0,1,1,100.0,0,2,2,2,0,0,1,4,-4,2016-11-29 00:00:00,BKN,AWAY
33,"NOV 27, 2016 - LAC @ IND",L,22,5,1,7,14.3,1,5,20.0,2,2,100.0,0,2,2,1,0,0,3,0,-12,2016-11-27 00:00:00,IND,AWAY
34,"NOV 25, 2016 - LAC @ DET",L,33,24,9,14,64.3,3,6,50.0,3,3,100.0,0,3,3,1,0,0,3,1,-6,2016-11-25 00:00:00,DET,AWAY
35,"NOV 23, 2016 - LAC @ DAL",W,22,10,4,9,44.4,1,4,25.0,1,1,100.0,0,2,2,1,0,0,3,1,15,2016-11-23 00:00:00,DAL,AWAY
36,"NOV 21, 2016 - LAC vs. TOR",W,29,20,4,7,57.1,3,4,75.0,9,9,100.0,0,2,2,0,1,0,2,2,18,2016-11-21 00:00:00,TOR,HOME
37,"NOV 19, 2016 - LAC vs. CHI",W,25,10,3,9,33.3,1,5,20.0,3,4,75.0,0,2,2,3,2,1,1,1,12,2016-11-19 00:00:00,CHI,HOME
38,"NOV 18, 2016 - LAC @ SAC",W,26,26,8,12,66.7,6,8,75.0,4,4,100.0,1,1,2,2,0,1,3,3,-3,2016-11-18 00:00:00,SAC,AWAY
39,"NOV 16, 2016 - LAC vs. MEM",L,30,29,9,17,52.9,7,12,58.3,4,5,80.0,0,2,2,0,1,1,1,2,6,2016-11-16 00:00:00,MEM,HOME
40,"NOV 14, 2016 - LAC vs. BKN",W,23,18,6,13,46.2,2,3,66.7,4,4,100.0,0,2,2,4,2,0,1,2,43,2016-11-14 00:00:00,BKN,HOME
41,"NOV 12, 2016 - LAC @ MIN",W,29,18,7,13,53.8,2,7,28.6,2,2,100.0,0,1,1,3,1,0,2,0,18,2016-11-12 00:00:00,MIN,AWAY
42,"NOV 11, 2016 - LAC @ OKC",W,28,16,6,12,50.0,4,7,57.1,0,0,0.0,0,3,3,1,1,0,1,2,13,2016-11-11 00:00:00,OKC,AWAY
43,"NOV 09, 2016 - LAC vs. POR",W,18,10,3,5,60.0,1,2,50.0,3,4,75.0,0,1,1,0,1,0,1,2,22,2016-11-09 00:00:00,POR,HOME
44,"NOV 07, 2016 - LAC vs. DET",W,24,20,6,9,66.7,3,4,75.0,5,5,100.0,0,1,1,0,0,0,0,0,33,2016-11-07 00:00:00,DET,HOME
45,"NOV 05, 2016 - LAC @ SAS",W,24,14,5,9,55.6,2,3,66.7,2,2,100.0,1,1,2,1,2,0,1,1,26,2016-11-05 00:00:00,SAS,AWAY
46,"NOV 04, 2016 - LAC @ MEM",W,28,12,4,10,40.0,1,4,25.0,3,3,100.0,0,1,1,0,2,0,2,0,6,2016-11-04 00:00:00,MEM,AWAY
47,"NOV 02, 2016 - LAC vs. OKC",L,26,8,3,12,25.0,2,5,40.0,0,0,0.0,0,4,4,0,0,0,3,0,-8,2016-11-02 00:00:00,OKC,HOME
48,"OCT 31, 2016 - LAC vs. PHX",W,26,13,6,13,46.2,1,3,33.3,0,0,0.0,0,3,3,1,1,0,2,1,16,2016-10-31 00:00:00,PHX,HOME
49,"OCT 30, 2016 - LAC vs. UTA",W,28,9,4,8,50.0,1,3,33.3,0,0,0.0,0,0,0,0,2,0,0,2,4,2016-10-30 00:00:00,UTA,HOME
50,"OCT 27, 2016 - LAC @ POR",W,30,8,3,8,37.5,1,5,20.0,1,2,50.0,0,3,3,1,0,0,2,2,-7,2016-10-27 00:00:00,POR,AWAY
