DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.0,4.6,44.4,100%,43.4,1.0
3 Pointers,0.8,2.2,37.6,47.2%,36.7,1.0
2 Pointers,1.2,2.4,50.5,52.8%,48.6,2.0
Less Than 6 Ft,0.6,0.8,69.7,18.3%,61.0,8.7
Less Than 10 Ft,0.7,1.2,56.5,25.6%,54.5,2.0
Greater Than 15 Ft,1.3,3.2,41.1,68.9%,37.7,3.4
