,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - ATL @ SAC",L,36,28,9,17,52.9,3,9,33.3,7,8,87.5,0,4,4,2,0,0,2,2,9,2017-02-10 00:00:00,SAC,AWAY
1,"FEB 08, 2017 - ATL vs. DEN",W,38,14,6,15,40.0,2,7,28.6,0,0,0.0,1,1,2,6,1,0,0,1,10,2017-02-08 00:00:00,DEN,HOME
2,"FEB 06, 2017 - ATL vs. UTA",L,29,14,4,9,44.4,1,2,50.0,5,6,83.3,0,3,3,3,1,0,3,1,-12,2017-02-06 00:00:00,UTA,HOME
3,"FEB 04, 2017 - ATL vs. ORL",W,27,21,8,14,57.1,3,6,50.0,2,2,100.0,0,5,5,2,2,0,1,0,26,2017-02-04 00:00:00,ORL,HOME
4,"FEB 02, 2017 - ATL @ HOU",W,33,33,12,18,66.7,4,9,44.4,5,7,71.4,0,6,6,3,0,1,3,2,15,2017-02-02 00:00:00,HOU,AWAY
5,"FEB 01, 2017 - ATL @ MIA",L,26,10,2,9,22.2,2,5,40.0,4,4,100.0,0,4,4,2,0,0,0,0,-16,2017-02-01 00:00:00,MIA,AWAY
6,"JAN 29, 2017 - ATL vs. NYK",W,58,19,5,20,25.0,0,9,0.0,9,12,75.0,0,5,5,8,1,0,1,4,5,2017-01-29 00:00:00,NYK,HOME
7,"JAN 27, 2017 - ATL vs. WAS",L,22,12,4,11,36.4,2,4,50.0,2,2,100.0,1,3,4,0,1,0,2,2,-5,2017-01-27 00:00:00,WAS,HOME
8,"JAN 25, 2017 - ATL @ CHI",W,33,17,6,11,54.5,4,6,66.7,1,1,100.0,0,2,2,5,0,0,2,3,17,2017-01-25 00:00:00,CHI,AWAY
9,"JAN 23, 2017 - ATL vs. LAC",L,23,3,1,6,16.7,0,4,0.0,1,2,50.0,0,2,2,4,1,0,1,1,-7,2017-01-23 00:00:00,LAC,HOME
10,"JAN 21, 2017 - ATL vs. PHI",W,27,12,5,14,35.7,2,7,28.6,0,0,0.0,2,1,3,6,2,0,4,0,14,2017-01-21 00:00:00,PHI,HOME
11,"JAN 20, 2017 - ATL vs. CHI",W,21,9,4,10,40.0,1,3,33.3,0,0,0.0,0,3,3,3,3,0,2,0,16,2017-01-20 00:00:00,CHI,HOME
12,"JAN 18, 2017 - ATL @ DET",L,19,10,4,8,50.0,2,4,50.0,0,0,0.0,0,1,1,0,0,0,0,0,-23,2017-01-18 00:00:00,DET,AWAY
13,"JAN 16, 2017 - ATL @ NYK",W,35,20,9,16,56.3,2,7,28.6,0,0,0.0,1,2,3,4,1,0,1,2,2,2017-01-16 00:00:00,NYK,AWAY
14,"JAN 15, 2017 - ATL vs. MIL",W,24,6,3,7,42.9,0,3,0.0,0,0,0.0,0,2,2,1,1,0,1,2,14,2017-01-15 00:00:00,MIL,HOME
15,"JAN 13, 2017 - ATL vs. BOS",L,29,23,9,17,52.9,3,7,42.9,2,3,66.7,1,1,2,2,3,1,1,2,4,2017-01-13 00:00:00,BOS,HOME
16,"JAN 10, 2017 - ATL @ BKN",W,22,9,3,9,33.3,1,3,33.3,2,4,50.0,0,2,2,4,1,2,0,1,18,2017-01-10 00:00:00,BKN,AWAY
