,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - MIN vs. NOP",L,39,15,5,10,50.0,1,3,33.3,4,6,66.7,0,1,1,12,4,0,4,2,-14,2017-02-10 00:00:00,NOP,HOME
1,"FEB 08, 2017 - MIN vs. TOR",W,21,5,2,7,28.6,1,1,100.0,0,0,0.0,0,1,1,7,1,0,1,2,4,2017-02-08 00:00:00,TOR,HOME
2,"FEB 06, 2017 - MIN vs. MIA",L,36,14,4,8,50.0,0,1,0.0,6,6,100.0,0,3,3,13,2,0,2,1,-8,2017-02-06 00:00:00,MIA,HOME
3,"FEB 04, 2017 - MIN vs. MEM",L,38,14,5,15,33.3,2,6,33.3,2,2,100.0,0,1,1,6,0,0,2,4,-14,2017-02-04 00:00:00,MEM,HOME
4,"FEB 03, 2017 - MIN @ DET",L,34,16,4,10,40.0,2,4,50.0,6,7,85.7,0,2,2,7,2,0,6,1,-5,2017-02-03 00:00:00,DET,AWAY
5,"FEB 01, 2017 - MIN @ CLE",L,38,14,5,11,45.5,1,3,33.3,3,3,100.0,0,2,2,13,0,1,4,3,-15,2017-02-01 00:00:00,CLE,AWAY
6,"JAN 30, 2017 - MIN vs. ORL",W,36,22,7,16,43.8,6,9,66.7,2,4,50.0,1,7,8,8,0,2,1,6,-7,2017-01-30 00:00:00,ORL,HOME
7,"JAN 28, 2017 - MIN vs. BKN",W,22,14,5,9,55.6,0,2,0.0,4,4,100.0,0,3,3,6,1,0,2,5,8,2017-01-28 00:00:00,BKN,HOME
8,"JAN 26, 2017 - MIN vs. IND",L,33,4,2,6,33.3,0,2,0.0,0,0,0.0,1,1,2,12,4,0,3,3,-5,2017-01-26 00:00:00,IND,HOME
9,"JAN 24, 2017 - MIN @ PHX",W,34,14,4,8,50.0,1,1,100.0,5,6,83.3,2,2,4,10,1,0,1,3,-3,2017-01-24 00:00:00,PHX,AWAY
10,"JAN 19, 2017 - MIN @ LAC",W,17,0,0,3,0.0,0,1,0.0,0,0,0.0,1,3,4,4,0,0,3,0,-2,2017-01-19 00:00:00,LAC,AWAY
11,"JAN 17, 2017 - MIN @ SAS",L,39,21,4,9,44.4,0,1,0.0,13,14,92.9,0,2,2,15,2,0,3,2,-2,2017-01-17 00:00:00,SAS,AWAY
12,"JAN 15, 2017 - MIN @ DAL",L,36,8,2,9,22.2,0,2,0.0,4,6,66.7,1,4,5,10,2,0,4,2,6,2017-01-15 00:00:00,DAL,AWAY
13,"JAN 13, 2017 - MIN vs. OKC",W,36,14,6,12,50.0,0,2,0.0,2,2,100.0,1,3,4,14,4,0,5,3,11,2017-01-13 00:00:00,OKC,HOME
14,"JAN 11, 2017 - MIN vs. HOU",W,35,10,1,5,20.0,0,2,0.0,8,8,100.0,0,3,3,17,1,0,1,2,12,2017-01-11 00:00:00,HOU,HOME
15,"JAN 09, 2017 - MIN vs. DAL",W,30,13,3,9,33.3,0,2,0.0,7,7,100.0,0,5,5,15,5,0,3,4,9,2017-01-09 00:00:00,DAL,HOME
16,"JAN 07, 2017 - MIN vs. UTA",L,34,12,5,7,71.4,0,1,0.0,2,3,66.7,0,3,3,7,1,0,2,4,0,2017-01-07 00:00:00,UTA,HOME
17,"JAN 06, 2017 - MIN @ WAS",L,35,4,2,3,66.7,0,0,0.0,0,0,0.0,1,4,5,7,1,0,3,3,-3,2017-01-06 00:00:00,WAS,AWAY
18,"JAN 03, 2017 - MIN @ PHI",L,30,5,2,3,66.7,1,2,50.0,0,0,0.0,1,2,3,5,2,0,3,2,-2,2017-01-03 00:00:00,PHI,AWAY
19,"JAN 01, 2017 - MIN vs. POR",L,27,1,0,5,0.0,0,2,0.0,1,1,100.0,0,0,0,6,2,0,0,3,-18,2017-01-01 00:00:00,POR,HOME
20,"DEC 30, 2016 - MIN vs. MIL",W,35,5,2,4,50.0,1,3,33.3,0,0,0.0,1,0,1,9,4,0,2,2,27,2016-12-30 00:00:00,MIL,HOME
21,"DEC 28, 2016 - MIN @ DEN",L,34,18,5,14,35.7,1,7,14.3,7,7,100.0,2,6,8,7,4,0,4,2,-1,2016-12-28 00:00:00,DEN,AWAY
22,"DEC 26, 2016 - MIN vs. ATL",W,24,3,1,4,25.0,1,3,33.3,0,0,0.0,1,0,1,10,1,0,0,1,17,2016-12-26 00:00:00,ATL,HOME
23,"DEC 25, 2016 - MIN @ OKC",L,30,3,1,4,25.0,0,0,0.0,1,1,100.0,2,4,6,10,2,0,0,4,-14,2016-12-25 00:00:00,OKC,AWAY
24,"DEC 23, 2016 - MIN vs. SAC",L,34,13,4,10,40.0,3,6,50.0,2,2,100.0,2,4,6,8,3,0,3,4,2,2016-12-23 00:00:00,SAC,HOME
25,"DEC 21, 2016 - MIN @ ATL",W,33,10,3,5,60.0,2,3,66.7,2,2,100.0,1,4,5,8,2,0,6,0,1,2016-12-21 00:00:00,ATL,AWAY
26,"DEC 19, 2016 - MIN vs. PHX",W,37,8,1,5,20.0,0,2,0.0,6,6,100.0,0,3,3,12,2,0,3,2,7,2016-12-19 00:00:00,PHX,HOME
27,"DEC 17, 2016 - MIN vs. HOU",L,41,7,2,7,28.6,1,2,50.0,2,2,100.0,2,6,8,7,4,0,3,1,-11,2016-12-17 00:00:00,HOU,HOME
28,"DEC 13, 2016 - MIN @ CHI",W,35,11,3,6,50.0,1,1,100.0,4,4,100.0,2,3,5,10,1,0,2,0,11,2016-12-13 00:00:00,CHI,AWAY
29,"DEC 11, 2016 - MIN vs. GSW",L,32,8,3,10,30.0,0,5,0.0,2,2,100.0,3,2,5,6,1,0,3,3,3,2016-12-11 00:00:00,GSW,HOME
30,"DEC 09, 2016 - MIN vs. DET",L,28,10,4,5,80.0,0,0,0.0,2,2,100.0,1,2,3,6,0,0,0,3,-6,2016-12-09 00:00:00,DET,HOME
31,"DEC 08, 2016 - MIN @ TOR",L,29,7,2,7,28.6,2,6,33.3,1,1,100.0,1,2,3,3,0,0,1,5,-13,2016-12-08 00:00:00,TOR,AWAY
32,"DEC 06, 2016 - MIN vs. SAS",L,31,4,2,9,22.2,0,3,0.0,0,0,0.0,0,5,5,6,1,1,1,3,-5,2016-12-06 00:00:00,SAS,HOME
33,"DEC 03, 2016 - MIN @ CHA",W,37,9,2,7,28.6,1,2,50.0,4,5,80.0,1,6,7,12,1,1,2,3,-3,2016-12-03 00:00:00,CHA,AWAY
34,"DEC 02, 2016 - MIN @ NYK",L,30,3,1,4,25.0,0,2,0.0,1,1,100.0,1,2,3,6,1,0,1,2,-6,2016-12-02 00:00:00,NYK,AWAY
35,"NOV 30, 2016 - MIN vs. NYK",L,38,8,2,5,40.0,0,2,0.0,4,4,100.0,0,2,2,6,3,0,2,2,9,2016-11-30 00:00:00,NYK,HOME
