DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,2.0,4.2,47.6,100%,45.4,2.3
3 Pointers,0.4,1.5,26.7,35.7%,32.9,-6.2
2 Pointers,1.6,2.7,59.3,64.3%,49.6,9.7
Less Than 6 Ft,0.7,1.3,53.8,31.0%,59.3,-5.4
Less Than 10 Ft,1.2,2.1,57.1,50.0%,54.6,2.5
Greater Than 15 Ft,0.7,1.9,36.8,45.2%,35.4,1.4
