BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,25.0,7.5,2.7,7.0,38.0,1.3,3.8,33.3,0.9,1.2,74.2,1.0,4.3,5.3,2.7,1.5,0.6,0.3,2.6,3,0,-1.7
Home,22,27.6,8.6,3.0,7.2,42.1,1.6,4.1,38.5,1.0,1.4,70.0,1.0,4.8,5.7,3.2,1.7,0.5,0.5,2.7,2,0,1.0
Road,28,22.9,6.6,2.4,6.8,34.6,1.0,3.6,28.7,0.9,1.1,78.1,1.0,4.0,4.9,2.3,1.4,0.8,0.1,2.5,1,0,-3.8
Wins,19,25.7,6.9,2.4,6.4,38.0,1.2,3.7,32.9,0.9,1.4,65.4,0.9,5.0,5.9,3.4,1.6,0.6,0.3,2.5,2,0,4.5
Losses,31,24.5,7.9,2.8,7.4,38.0,1.3,3.9,33.6,0.9,1.2,80.6,1.0,3.9,4.9,2.3,1.5,0.7,0.3,2.6,1,0,-5.4
October,4,27.4,10.8,3.8,8.0,46.9,2.5,5.5,45.5,0.8,1.0,75.0,0.3,4.0,4.3,4.0,2.3,0.8,0.3,3.8,0,0,-4.5
November,14,25.2,6.6,2.4,6.6,36.6,1.0,3.9,25.9,0.8,1.1,73.3,1.1,3.4,4.5,2.2,1.8,0.6,0.5,2.4,0,0,0.1
December,13,24.2,7.5,2.5,6.8,36.4,1.2,3.5,35.6,1.3,2.0,65.4,1.0,4.1,5.1,2.6,1.2,0.8,0.2,2.1,1,0,-6.5
January,15,22.4,6.2,2.3,6.8,34.3,1.1,3.5,30.2,0.5,0.5,87.5,1.0,3.9,4.9,2.7,1.3,0.5,0.1,2.8,0,0,-2.3
February,4,33.9,12.5,4.3,8.8,48.6,2.0,4.5,44.4,2.0,2.3,88.9,1.0,10.0,11.0,3.8,2.0,0.5,0.5,3.0,2,0,13.3
Pre All-Star,50,25.0,7.5,2.7,7.0,38.0,1.3,3.8,33.3,0.9,1.2,74.2,1.0,4.3,5.3,2.7,1.5,0.6,0.3,2.6,3,0,-1.7
Starters,13,29.7,7.7,2.8,7.4,37.5,1.4,4.2,32.7,0.8,1.2,62.5,0.8,4.3,5.2,3.4,1.6,0.4,0.3,2.5,0,0,-4.0
Bench,37,23.3,7.5,2.6,6.9,38.2,1.2,3.7,33.6,1.0,1.2,78.3,1.0,4.3,5.3,2.5,1.5,0.7,0.3,2.6,3,0,-0.8
0 Days Rest,11,25.9,5.3,1.8,6.4,28.6,0.9,3.5,26.3,0.7,1.1,66.7,1.3,4.7,6.0,1.9,1.9,0.7,0.2,2.9,1,0,-5.6
1 Days Rest,26,24.5,8.3,2.9,7.5,39.0,1.5,4.1,35.8,1.0,1.3,75.8,0.9,4.1,5.0,2.9,1.6,0.7,0.3,2.6,1,0,-1.2
2 Days Rest,8,25.2,5.6,1.9,5.4,34.9,1.0,3.4,29.6,0.9,1.1,77.8,0.5,4.0,4.5,3.5,1.0,0.4,0.3,1.9,0,0,-2.8
3 Days Rest,2,26.0,10.5,3.0,8.0,37.5,2.0,4.0,50.0,2.5,3.0,83.3,1.5,7.5,9.0,3.0,1.0,1.5,0.5,1.5,1,0,-3.0
4 Days Rest,2,22.9,11.5,5.0,8.5,58.8,1.0,4.0,25.0,0.5,1.0,50.0,1.0,2.5,3.5,1.0,1.5,0.5,0.5,3.5,0,0,12.5
6+ Days Rest,1,27.6,14.0,6.0,9.0,66.7,2.0,5.0,40.0,0.0,0.0,0.0,1.0,6.0,7.0,3.0,1.0,0.0,0.0,4.0,0,0,12.0
