BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,30,6.2,1.9,0.8,2.1,39.7,0.2,0.5,37.5,0.1,0.1,66.7,0.1,0.4,0.5,1.0,0.7,0.2,0.0,0.9,0,0,-1.8
Home,15,5.2,1.9,0.8,2.1,38.7,0.3,0.7,40.0,0.1,0.1,100,0.1,0.2,0.3,0.8,0.5,0.2,0.0,0.5,0,0,-1.9
Road,15,7.3,1.9,0.9,2.1,40.6,0.1,0.4,33.3,0.1,0.1,50.0,0.2,0.6,0.8,1.3,0.9,0.2,0.0,1.3,0,0,-1.7
Wins,21,6.3,1.8,0.7,2.2,32.6,0.2,0.7,35.7,0.1,0.1,66.7,0.0,0.3,0.3,0.9,0.8,0.0,0.0,1.0,0,0,-2.3
Losses,9,6.0,2.3,1.1,1.9,58.8,0.1,0.2,50.0,0.0,0.0,0.0,0.3,0.7,1.0,1.3,0.7,0.6,0.0,0.4,0,0,-0.8
October,3,12.1,0.7,0.3,2.3,14.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,3.0,2.0,0.7,0.0,2.7,0,0,-4.7
November,10,8.0,3.7,1.6,3.3,48.5,0.4,0.8,50.0,0.1,0.2,50.0,0.4,0.6,1.0,1.0,0.7,0.3,0.0,1.1,0,0,-1.9
December,8,5.6,1.3,0.5,1.5,33.3,0.1,0.3,50.0,0.1,0.1,100,0.0,0.5,0.5,0.9,0.9,0.0,0.0,0.9,0,0,-2.0
January,8,2.8,1.1,0.5,1.4,36.4,0.1,0.4,33.3,0.0,0.0,0.0,0.0,0.1,0.1,0.5,0.3,0.1,0.0,0.0,0,0,-1.1
February,1,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,0,3.0
Pre All-Star,30,6.2,1.9,0.8,2.1,39.7,0.2,0.5,37.5,0.1,0.1,66.7,0.1,0.4,0.5,1.0,0.7,0.2,0.0,0.9,0,0,-1.8
Bench,30,6.2,1.9,0.8,2.1,39.7,0.2,0.5,37.5,0.1,0.1,66.7,0.1,0.4,0.5,1.0,0.7,0.2,0.0,0.9,0,0,-1.8
0 Days Rest,5,8.0,2.8,1.2,2.6,46.2,0.4,0.4,100,0.0,0.0,0.0,0.0,0.6,0.6,0.4,1.0,0.0,0.0,1.6,0,0,-1.4
1 Days Rest,10,8.2,3.1,1.3,3.1,41.9,0.4,1.2,33.3,0.1,0.2,50.0,0.2,0.4,0.6,1.6,0.7,0.3,0.0,1.3,0,0,-1.6
2 Days Rest,6,4.1,1.3,0.7,1.8,36.4,0.0,0.2,0.0,0.0,0.0,0.0,0.3,0.5,0.8,0.3,0.5,0.2,0.0,0.0,0,0,-2.2
3 Days Rest,2,4.7,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,2.0,0.5,0.0,0.0,0.0,0,0,-3.0
4 Days Rest,2,7.6,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.0,1.0,0.0,2.0,0,0,-6.0
6+ Days Rest,5,3.0,1.0,0.4,0.8,50.0,0.0,0.2,0.0,0.2,0.2,100,0.0,0.2,0.2,0.4,0.4,0.0,0.0,0.2,0,0,-0.2
