BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,45,17.1,3.6,1.2,3.0,39.7,0.9,2.2,39.8,0.3,0.4,81.3,0.2,1.0,1.2,1.4,0.4,0.6,0.3,1.2,0,0,1.6
Home,23,17.4,4.0,1.4,3.1,45.1,0.9,2.1,43.8,0.3,0.4,77.8,0.1,1.0,1.1,1.7,0.5,0.6,0.2,1.5,0,0,4.6
Road,22,16.8,3.1,1.0,3.0,33.8,0.8,2.3,36.0,0.3,0.3,85.7,0.3,1.0,1.2,1.1,0.4,0.5,0.4,0.8,0,0,-1.5
Wins,19,18.5,4.3,1.4,3.3,42.9,1.2,2.5,46.8,0.3,0.3,83.3,0.3,0.8,1.1,1.4,0.3,0.8,0.4,1.1,0,0,7.5
Losses,26,16.2,3.0,1.0,2.8,37.0,0.7,2.0,33.3,0.3,0.4,80.0,0.2,1.1,1.3,1.5,0.5,0.4,0.2,1.3,0,0,-2.7
October,1,18.3,5.0,2.0,4.0,50.0,0.0,1.0,0.0,1.0,1.0,100,0.0,2.0,2.0,1.0,0.0,0.0,0.0,3.0,0,0,5.0
November,10,18.7,3.0,1.0,3.1,32.3,0.7,2.1,33.3,0.3,0.4,75.0,0.1,1.2,1.3,1.5,0.4,0.6,0.3,0.8,0,0,1.4
December,16,15.7,2.9,1.0,2.8,35.6,0.9,2.2,40.0,0.1,0.1,50.0,0.3,0.9,1.1,1.2,0.2,0.1,0.1,1.1,0,0,2.6
January,14,17.0,3.9,1.3,3.1,40.9,0.9,2.3,40.6,0.4,0.4,100,0.2,0.9,1.1,1.4,0.8,1.1,0.2,1.4,0,0,-0.6
February,4,19.0,6.0,2.0,3.0,66.7,1.3,2.3,55.6,0.8,1.0,75.0,0.3,1.0,1.3,2.3,0.5,0.8,1.3,1.3,0,0,5.8
Pre All-Star,45,17.1,3.6,1.2,3.0,39.7,0.9,2.2,39.8,0.3,0.4,81.3,0.2,1.0,1.2,1.4,0.4,0.6,0.3,1.2,0,0,1.6
Bench,45,17.1,3.6,1.2,3.0,39.7,0.9,2.2,39.8,0.3,0.4,81.3,0.2,1.0,1.2,1.4,0.4,0.6,0.3,1.2,0,0,1.6
0 Days Rest,8,17.2,4.1,1.3,3.1,40.0,1.1,2.5,45.0,0.5,0.6,80.0,0.3,0.3,0.5,1.8,0.3,0.5,0.4,1.1,0,0,3.6
1 Days Rest,24,16.9,3.6,1.2,2.9,41.4,1.0,2.3,41.8,0.2,0.2,100,0.2,1.2,1.4,1.2,0.7,0.6,0.3,1.1,0,0,1.0
2 Days Rest,5,18.6,3.4,1.2,3.8,31.6,1.0,2.2,45.5,0.0,0.0,0.0,0.2,1.4,1.6,2.2,0.0,0.8,0.2,1.0,0,0,4.8
3 Days Rest,5,15.2,1.8,0.8,2.6,30.8,0.0,1.6,0.0,0.2,0.6,33.3,0.2,0.8,1.0,1.8,0.0,0.4,0.4,1.4,0,0,-3.0
5 Days Rest,1,21.8,3.0,1.0,2.0,50.0,1.0,1.0,100,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0,0,3.0
6+ Days Rest,2,18.1,6.0,2.0,3.5,57.1,0.5,1.5,33.3,1.5,1.5,100,0.0,1.0,1.0,0.5,0.5,0.0,0.0,2.5,0,0,4.0
