BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,50,35.2,23.2,8.5,16.1,52.7,0.7,2.6,28.9,5.4,6.9,78.6,1.9,6.8,8.8,5.4,3.1,1.7,2.0,3.3,21,2,1.1
Home,25,36.0,24.0,8.7,16.3,53.4,0.8,2.4,32.2,5.8,7.3,78.7,1.7,7.0,8.8,5.0,3.3,2.1,2.0,3.4,12,2,4.4
Road,25,34.5,22.4,8.3,15.9,52.0,0.7,2.8,26.1,5.1,6.5,78.5,2.2,6.6,8.8,5.8,2.8,1.4,1.9,3.2,9,0,-2.2
Wins,22,34.2,23.9,8.7,15.4,56.6,0.7,2.4,30.2,5.7,7.5,76.2,1.7,7.2,8.9,6.3,3.0,2.2,2.5,2.8,10,2,12.5
Losses,28,36.1,22.6,8.3,16.7,49.9,0.8,2.7,28.0,5.3,6.5,80.8,2.1,6.5,8.6,4.7,3.1,1.4,1.6,3.7,11,0,-7.8
October,3,36.5,23.0,9.3,18.3,50.9,0.7,2.0,33.3,3.7,4.3,84.6,0.7,8.3,9.0,5.3,2.3,1.0,2.0,2.3,1,0,0.0
November,13,34.3,22.7,8.5,15.9,53.1,0.4,2.2,17.9,5.4,7.0,76.9,1.8,6.7,8.5,6.1,4.0,2.3,2.2,4.1,5,1,4.1
December,16,35.3,24.8,8.4,15.5,54.4,0.9,2.6,36.6,7.0,8.8,79.4,2.3,7.0,9.3,5.9,2.3,1.9,1.8,3.3,8,1,5.1
January,14,35.5,22.4,8.6,17.0,50.4,0.9,3.0,28.6,4.4,5.7,77.5,2.1,6.4,8.4,4.6,3.0,1.4,2.1,2.9,6,0,-4.5
February,4,35.9,21.0,8.0,14.5,55.2,0.8,2.8,27.3,4.3,5.3,81.0,1.5,7.0,8.5,4.0,4.0,1.3,1.8,3.3,1,0,-4.0
Pre All-Star,50,35.2,23.2,8.5,16.1,52.7,0.7,2.6,28.9,5.4,6.9,78.6,1.9,6.8,8.8,5.4,3.1,1.7,2.0,3.3,21,2,1.1
Starters,50,35.2,23.2,8.5,16.1,52.7,0.7,2.6,28.9,5.4,6.9,78.6,1.9,6.8,8.8,5.4,3.1,1.7,2.0,3.3,21,2,1.1
0 Days Rest,11,35.5,23.0,8.3,16.5,50.3,1.0,2.9,34.4,5.5,7.2,75.9,1.9,6.4,8.3,5.6,2.8,1.3,2.4,2.8,4,0,1.7
1 Days Rest,27,35.0,24.3,8.8,16.2,54.1,0.7,2.8,25.0,6.0,7.6,79.4,1.9,6.8,8.6,5.8,3.3,2.1,2.1,3.5,10,2,2.7
2 Days Rest,4,37.3,23.0,9.5,17.5,54.3,0.5,1.5,33.3,3.5,4.5,77.8,2.8,8.5,11.3,4.8,2.8,1.5,1.3,2.8,3,0,7.8
3 Days Rest,7,34.0,18.3,6.6,13.7,47.9,0.6,1.7,33.3,4.6,5.6,82.1,2.0,6.6,8.6,4.0,3.0,1.1,1.3,3.4,4,0,-8.9
6+ Days Rest,1,38.7,31.0,13.0,21.0,61.9,1.0,2.0,50.0,4.0,6.0,66.7,1.0,8.0,9.0,5.0,1.0,1.0,1.0,5.0,0,0,-5.0
