BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,40,18.9,5.3,1.8,5.0,35.9,1.1,3.1,33.6,0.7,0.8,78.8,0.2,2.3,2.5,2.2,1.3,0.4,0.2,1.4,0,0,-3.6
Home,20,17.6,3.6,1.2,3.9,30.8,0.7,2.5,28.6,0.5,0.7,76.9,0.2,2.2,2.3,1.7,1.3,0.5,0.3,1.4,0,0,-5.5
Road,20,20.1,6.9,2.4,6.0,39.2,1.4,3.8,36.8,0.8,1.0,80.0,0.2,2.5,2.7,2.7,1.4,0.3,0.1,1.4,0,0,-1.7
Wins,6,16.8,4.7,1.7,4.3,38.5,1.3,3.0,44.4,0.0,0.0,0.0,0.2,2.0,2.2,1.5,0.3,0.3,0.0,1.3,0,0,3.2
Losses,34,19.2,5.4,1.8,5.1,35.5,1.0,3.1,31.8,0.8,1.0,78.8,0.1,2.4,2.5,2.3,1.5,0.4,0.2,1.4,0,0,-4.8
November,11,17.3,5.4,1.8,5.4,33.9,1.1,3.4,32.4,0.6,0.8,77.8,0.1,2.3,2.4,2.5,1.4,0.4,0.0,1.4,0,0,-7.5
December,11,17.2,4.8,1.5,4.0,38.6,0.8,2.5,32.1,0.9,1.1,83.3,0.0,2.3,2.3,1.1,1.3,0.4,0.4,1.2,0,0,0.2
January,13,20.4,5.9,2.1,5.8,35.5,1.4,3.8,36.7,0.4,0.5,71.4,0.4,2.2,2.6,2.8,1.5,0.5,0.1,1.6,0,0,-2.7
February,5,22.1,4.2,1.4,3.8,36.8,0.6,2.2,27.3,0.8,1.0,80.0,0.0,2.8,2.8,2.2,1.0,0.4,0.4,1.4,0,0,-5.4
Pre All-Star,40,18.9,5.3,1.8,5.0,35.9,1.1,3.1,33.6,0.7,0.8,78.8,0.2,2.3,2.5,2.2,1.3,0.4,0.2,1.4,0,0,-3.6
Starters,11,22.9,4.7,1.7,5.1,33.9,0.8,3.0,27.3,0.5,0.6,71.4,0.3,2.8,3.1,2.5,1.7,0.3,0.2,1.5,0,0,-9.2
Bench,29,17.3,5.4,1.8,4.9,36.6,1.1,3.2,35.9,0.7,0.9,80.8,0.1,2.1,2.2,2.0,1.2,0.4,0.2,1.4,0,0,-1.4
0 Days Rest,6,18.8,5.2,1.8,6.0,30.6,1.0,3.7,27.3,0.5,0.7,75.0,0.0,2.0,2.0,2.7,1.0,0.2,0.2,0.7,0,0,-0.3
1 Days Rest,22,20.7,6.0,2.0,5.4,37.3,1.1,3.2,33.8,0.9,1.2,76.9,0.2,2.7,3.0,1.9,1.5,0.4,0.3,1.7,0,0,-6.8
2 Days Rest,9,17.4,4.3,1.6,4.3,35.9,1.1,3.0,37.0,0.1,0.1,100,0.1,2.0,2.1,2.8,1.3,0.6,0.0,1.2,0,0,1.6
4 Days Rest,1,8.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,0,0,-4.0
6+ Days Rest,2,10.7,4.0,1.0,2.0,50.0,1.0,2.0,50.0,1.0,1.0,100,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0,0,-0.5
