BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,32,11.7,3.4,1.1,2.7,41.9,0.5,1.2,41.0,0.6,0.8,83.3,0.2,0.8,1.0,2.3,0.6,0.7,0.1,0.9,0,0,1.4
Home,19,11.3,3.2,1.1,2.5,43.8,0.5,1.3,41.7,0.5,0.6,81.8,0.2,0.6,0.8,2.2,0.6,0.6,0.1,1.2,0,0,-0.2
Road,13,12.3,3.6,1.2,2.9,39.5,0.5,1.2,40.0,0.8,1.0,84.6,0.2,1.1,1.3,2.6,0.7,0.8,0.0,0.4,0,0,3.7
Wins,12,14.0,4.0,1.4,3.6,39.5,0.6,1.3,46.7,0.6,0.8,77.8,0.3,0.8,1.0,2.7,0.3,0.8,0.1,0.8,0,0,4.8
Losses,20,10.3,3.0,1.0,2.2,44.2,0.5,1.2,37.5,0.7,0.8,86.7,0.2,0.8,1.0,2.2,0.8,0.7,0.1,0.9,0,0,-0.7
November,14,14.4,4.2,1.3,3.1,41.9,0.6,1.5,42.9,1.0,1.1,93.3,0.4,1.4,1.7,3.0,0.9,0.9,0.0,0.9,0,0,2.9
December,6,2.9,1.2,0.5,1.0,50.0,0.2,0.5,33.3,0.0,0.0,0.0,0.0,0.3,0.3,0.3,0.2,0.0,0.0,0.0,0,0,-0.3
January,7,7.7,2.9,1.0,2.6,38.9,0.4,0.6,75.0,0.4,0.7,60.0,0.1,0.0,0.1,1.3,0.1,0.3,0.1,0.7,0,0,1.3
February,5,20.3,4.4,1.6,3.8,42.1,0.6,2.2,27.3,0.6,0.8,75.0,0.2,0.8,1.0,4.4,1.2,1.4,0.2,2.0,0,0,-0.6
Pre All-Star,32,11.7,3.4,1.1,2.7,41.9,0.5,1.2,41.0,0.6,0.8,83.3,0.2,0.8,1.0,2.3,0.6,0.7,0.1,0.9,0,0,1.4
Bench,32,11.7,3.4,1.1,2.7,41.9,0.5,1.2,41.0,0.6,0.8,83.3,0.2,0.8,1.0,2.3,0.6,0.7,0.1,0.9,0,0,1.4
0 Days Rest,6,16.2,5.5,1.8,3.8,47.8,1.2,2.3,50.0,0.7,0.7,100,0.3,1.3,1.7,3.2,1.2,0.7,0.2,1.2,0,0,3.0
1 Days Rest,12,12.8,2.4,0.8,2.5,33.3,0.2,1.0,16.7,0.6,0.7,87.5,0.2,0.6,0.8,2.3,0.7,0.8,0.0,0.9,0,0,0.0
2 Days Rest,3,20.0,9.7,3.0,6.0,50.0,1.7,2.7,62.5,2.0,2.7,75.0,0.3,2.0,2.3,4.0,1.3,2.0,0.3,2.0,0,0,0.3
3 Days Rest,3,6.3,2.0,0.3,1.3,25.0,0.3,0.3,100,1.0,1.3,75.0,0.3,0.3,0.7,2.7,0.0,0.0,0.0,0.0,0,0,2.0
5 Days Rest,4,2.7,0.0,0.0,0.8,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.5,0,0,0.0
6+ Days Rest,4,8.6,2.8,1.3,2.0,62.5,0.3,0.8,33.3,0.0,0.0,0.0,0.3,0.8,1.0,1.8,0.3,0.5,0.0,0.5,0,0,4.8
