DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,4.4,9.8,44.8,100%,44.3,0.4
3 Pointers,1.7,4.6,37.8,47.1%,37.0,0.8
2 Pointers,2.6,5.2,51.0,52.9%,49.0,2.0
Less Than 6 Ft,1.4,2.1,66.3,21.8%,60.9,5.5
Less Than 10 Ft,1.6,2.9,56.3,29.7%,55.3,1.0
Greater Than 15 Ft,2.5,6.4,39.6,65.5%,38.1,1.5
