DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,0.9,1.8,50.0,100%,43.3,6.7
3 Pointers,0.6,1.3,42.9,70.0%,37.6,5.3
2 Pointers,0.4,0.6,66.7,30.0%,47.1,19.6
Less Than 6 Ft,0.2,0.3,66.7,15.0%,55.6,11.0
Less Than 10 Ft,0.2,0.3,66.7,15.0%,49.9,16.7
Greater Than 15 Ft,0.7,1.6,47.1,85.0%,39.1,8.0
