DEFENSE CATEGORY,DFGM,DFGA,DFG%,FREQ,FG%,DIFF%
Overall,3.4,8.0,41.7,100%,44.9,-3.2
3 Pointers,1.1,3.5,31.7,43.6%,35.8,-4.1
2 Pointers,2.2,4.5,49.5,56.4%,49.2,0.3
Less Than 6 Ft,1.1,1.8,64.6,22.2%,59.3,5.4
Less Than 10 Ft,1.5,2.7,55.3,33.3%,54.4,0.9
Greater Than 15 Ft,1.6,4.7,33.3,58.5%,38.1,-4.8
