BREAKDOWN,GP,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,DD2,TD3,+/-
2016-17,18,9.7,3.3,1.1,2.6,42.6,0.6,1.5,37.0,0.5,0.5,100,0.1,0.5,0.6,1.6,1.1,0.2,0.1,1.1,0,0,-2.4
Home,8,12.0,4.1,1.4,3.1,44.0,0.8,1.8,42.9,0.6,0.6,100,0.1,0.9,1.0,2.1,1.1,0.4,0.1,0.8,0,0,-3.5
Road,10,7.8,2.6,0.9,2.2,40.9,0.4,1.3,30.8,0.4,0.4,100,0.0,0.2,0.2,1.1,1.0,0.1,0.0,1.3,0,0,-1.6
Wins,15,9.1,2.9,0.9,2.5,37.8,0.4,1.4,28.6,0.6,0.6,100,0.0,0.5,0.5,1.5,1.1,0.2,0.1,1.2,0,0,-1.8
Losses,3,12.3,5.3,2.0,3.3,60.0,1.3,2.0,66.7,0.0,0.0,0.0,0.3,0.3,0.7,1.7,1.0,0.3,0.0,0.3,0,0,-5.7
October,3,8.8,2.3,0.7,1.7,40.0,0.0,1.0,0.0,1.0,1.0,100,0.0,1.3,1.3,2.0,0.7,0.0,0.0,1.3,0,0,3.7
November,7,10.8,3.6,1.3,3.1,40.9,0.7,1.9,38.5,0.3,0.3,100,0.1,0.4,0.6,0.9,1.0,0.1,0.0,0.9,0,0,-4.0
December,8,9.0,3.4,1.1,2.5,45.0,0.6,1.4,45.5,0.5,0.5,100,0.0,0.3,0.3,2.0,1.3,0.4,0.1,1.1,0,0,-3.4
Pre All-Star,18,9.7,3.3,1.1,2.6,42.6,0.6,1.5,37.0,0.5,0.5,100,0.1,0.5,0.6,1.6,1.1,0.2,0.1,1.1,0,0,-2.4
Starters,3,20.0,8.0,3.0,5.3,56.3,1.3,3.0,44.4,0.7,0.7,100,0.0,0.7,0.7,1.7,2.0,0.7,0.0,3.0,0,0,-9.7
Bench,15,7.6,2.3,0.7,2.1,35.5,0.4,1.2,33.3,0.5,0.5,100,0.1,0.5,0.5,1.5,0.9,0.1,0.1,0.7,0,0,-1.0
0 Days Rest,4,11.7,6.3,2.3,2.8,81.8,1.3,1.8,71.4,0.5,0.5,100,0.3,0.3,0.5,2.0,1.3,0.0,0.0,1.5,0,0,-6.5
1 Days Rest,2,10.5,3.5,1.0,2.5,40.0,0.5,1.5,33.3,1.0,1.0,100,0.0,0.5,0.5,1.5,1.0,1.0,0.0,1.5,0,0,-6.0
2 Days Rest,3,10.5,1.7,0.3,3.3,10.0,0.3,2.0,16.7,0.7,0.7,100,0.0,0.7,0.7,2.3,1.7,0.0,0.0,1.7,0,0,1.0
3 Days Rest,5,13.5,4.4,1.6,4.0,40.0,0.6,2.0,30.0,0.6,0.6,100,0.0,1.0,1.0,1.6,1.0,0.2,0.2,0.8,0,0,-2.2
4 Days Rest,1,2.3,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0,0,-1.0
6+ Days Rest,3,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.3,0,0,1.0
