,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 10, 2017 - SAS @ DET",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1,2017-02-10 00:00:00,DET,AWAY
1,"FEB 02, 2017 - SAS vs. PHI",W,3,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2017-02-02 00:00:00,PHI,HOME
2,"JAN 27, 2017 - SAS @ NOP",L,4,3,1,2,50.0,1,1,100.0,0,0,0.0,0,0,0,1,0,0,0,0,-1,2017-01-27 00:00:00,NOP,AWAY
3,"JAN 24, 2017 - SAS @ TOR",W,12,8,3,4,75.0,2,3,66.7,0,0,0.0,0,1,1,0,0,0,0,2,3,2017-01-24 00:00:00,TOR,AWAY
4,"JAN 23, 2017 - SAS @ BKN",W,13,2,1,6,16.7,0,3,0.0,0,0,0.0,1,1,2,1,0,0,0,0,0,2017-01-23 00:00:00,BKN,AWAY
5,"JAN 17, 2017 - SAS vs. MIN",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-3,2017-01-17 00:00:00,MIN,HOME
6,"JAN 14, 2017 - SAS @ PHX",L,5,2,1,1,100.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,-6,2017-01-14 00:00:00,PHX,AWAY
7,"DEC 23, 2016 - SAS @ POR",W,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1,2016-12-23 00:00:00,POR,AWAY
8,"DEC 22, 2016 - SAS @ LAC",L,1,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,4,2016-12-22 00:00:00,LAC,AWAY
9,"DEC 14, 2016 - SAS vs. BOS",W,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-2,2016-12-14 00:00:00,BOS,HOME
10,"DEC 06, 2016 - SAS @ MIN",W,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-4,2016-12-06 00:00:00,MIN,AWAY
11,"NOV 26, 2016 - SAS @ WAS",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,-3,2016-11-26 00:00:00,WAS,AWAY
12,"NOV 21, 2016 - SAS vs. DAL",W,10,3,1,3,33.3,1,1,100.0,0,0,0.0,0,1,1,0,0,0,0,1,-5,2016-11-21 00:00:00,DAL,HOME
13,"NOV 16, 2016 - SAS @ SAC",W,3,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-11,2016-11-16 00:00:00,SAC,AWAY
14,"NOV 11, 2016 - SAS vs. DET",W,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,2016-11-11 00:00:00,DET,HOME
15,"NOV 05, 2016 - SAS vs. LAC",L,14,5,2,4,50.0,0,2,0.0,1,1,100.0,0,1,1,1,0,0,0,1,-8,2016-11-05 00:00:00,LAC,HOME
16,"NOV 04, 2016 - SAS @ UTA",W,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,-2,2016-11-04 00:00:00,UTA,AWAY
17,"NOV 01, 2016 - SAS vs. UTA",L,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-3,2016-11-01 00:00:00,UTA,HOME
18,"OCT 29, 2016 - SAS vs. NOP",W,15,2,1,3,33.3,0,1,0.0,0,0,0.0,0,1,1,0,1,0,0,2,-5,2016-10-29 00:00:00,NOP,HOME
19,"OCT 25, 2016 - SAS @ GSW",W,4,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,6,2016-10-25 00:00:00,GSW,AWAY
