,MATCHUP,W/L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,STL,BLK,TOV,PF,+/-,DATE,OPPONENT,ARENA
0,"FEB 11, 2017 - DAL vs. ORL",W,17,9,4,6,66.7,1,1,100.0,0,0,0.0,2,1,3,2,1,0,0,1,9,2017-02-11 00:00:00,ORL,HOME
1,"FEB 09, 2017 - DAL vs. UTA",W,7,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,-1,2017-02-09 00:00:00,UTA,HOME
2,"FEB 07, 2017 - DAL vs. POR",L,12,0,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,1,0,0,10,2017-02-07 00:00:00,POR,HOME
3,"FEB 06, 2017 - DAL @ DEN",L,26,14,6,8,75.0,0,1,0.0,2,4,50.0,2,2,4,2,2,2,0,1,0,2017-02-06 00:00:00,DEN,AWAY
4,"FEB 03, 2017 - DAL @ POR",W,8,3,1,1,100.0,0,0,0.0,1,2,50.0,0,2,2,0,1,0,0,3,-5,2017-02-03 00:00:00,POR,AWAY
5,"FEB 01, 2017 - DAL vs. PHI",W,10,6,2,5,40.0,1,1,100.0,1,2,50.0,1,2,3,1,1,1,1,4,-2,2017-02-01 00:00:00,PHI,HOME
6,"JAN 30, 2017 - DAL vs. CLE",W,29,14,6,11,54.5,0,2,0.0,2,2,100.0,4,4,8,0,2,2,0,3,0,2017-01-30 00:00:00,CLE,HOME
7,"JAN 29, 2017 - DAL @ SAS",W,10,4,1,1,100.0,0,0,0.0,2,2,100.0,0,2,2,0,0,0,0,1,8,2017-01-29 00:00:00,SAS,AWAY
8,"JAN 26, 2017 - DAL @ OKC",L,14,4,2,5,40.0,0,2,0.0,0,0,0.0,0,3,3,1,0,1,0,0,0,2017-01-26 00:00:00,OKC,AWAY
9,"JAN 25, 2017 - DAL vs. NYK",W,10,2,1,1,100.0,0,0,0.0,0,0,0.0,2,1,3,0,0,0,0,1,-4,2017-01-25 00:00:00,NYK,HOME
